Time,total_v,max_v,min_v,avg_v,max-min,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,max_temp,min_temp,avg_temp,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,undervoltage,overvoltage,pec,overtemperature,openwire,openwire_temp
631495,97.757240,3.492600,3.489900,3.491330,0.002700,3.491400,3.491850,3.491400,3.491400,3.491250,3.491550,3.492450,3.490200,3.491100,3.491100,3.492150,3.489900,3.491850,3.491550,3.491550,3.490950,3.491550,3.491400,3.491850,3.490950,3.490350,3.491250,3.491550,3.491550,3.490950,3.491100,3.492600,3.490500,20.396173,19.895807,20.088114,20.032190,20.072626,20.052393,20.138300,19.966516,19.986719,20.330408,20.178736,,,,,,,20.168634,20.396173,19.895807,19.996820,19.966516,20.037256,20.148401,20.042292,0,0,0,0,0,0
631996,97.756355,3.492600,3.489900,3.491298,0.002700,3.491250,3.491850,3.491400,3.491400,3.491250,3.491550,3.492450,3.490200,3.491250,3.491100,3.492000,3.489900,3.491850,3.491550,3.491550,3.490800,3.491400,3.491400,3.491850,3.490950,3.490200,3.491100,3.491400,3.491400,3.490950,3.491250,3.492600,3.490500,20.396173,19.900843,20.089376,20.032190,20.072626,20.057459,20.138300,19.966516,19.986719,20.330408,20.178736,,,,,,,20.168634,20.396173,19.900843,20.001886,19.966516,20.042292,20.148401,20.042292,0,0,0,0,0,0
632497,97.756645,3.492450,3.489900,3.491309,0.002550,3.491400,3.491850,3.491400,3.491400,3.491250,3.491700,3.492450,3.490200,3.491100,3.491100,3.492150,3.489900,3.491700,3.491550,3.491550,3.490950,3.491400,3.491400,3.491850,3.490950,3.490350,3.491100,3.491400,3.491550,3.490950,3.491100,3.492450,3.490500,20.396173,19.900843,20.088428,20.027124,20.077662,20.052393,20.143366,19.966516,19.986719,20.330408,20.178736,,,,,,,20.168634,20.396173,19.900843,19.996820,19.966516,20.037256,20.143366,20.042292,0,0,0,0,0,0
632998,97.756500,3.492600,3.489900,3.491304,0.002700,3.491250,3.491700,3.491400,3.491400,3.491250,3.491550,3.492450,3.490200,3.491100,3.490950,3.492150,3.489900,3.491850,3.491550,3.491550,3.490950,3.491400,3.491400,3.491850,3.490950,3.490350,3.491100,3.491550,3.491400,3.491100,3.491100,3.492600,3.490500,20.396173,19.900843,20.089378,20.032190,20.072626,20.057459,20.143366,19.966516,19.986719,20.335474,20.178736,,,,,,,20.168634,20.396173,19.900843,19.996820,19.966516,20.037256,20.148401,20.042292,0,0,0,0,0,0
633498,97.756950,3.492600,3.489900,3.491320,0.002700,3.491250,3.491850,3.491400,3.491400,3.491250,3.491700,3.492600,3.490350,3.491250,3.490950,3.492150,3.489900,3.491700,3.491550,3.491550,3.490950,3.491400,3.491400,3.491850,3.490950,3.490200,3.491250,3.491550,3.491550,3.490950,3.491100,3.492450,3.490500,20.396173,19.900843,20.089376,20.032190,20.077662,20.052393,20.143366,19.966516,19.986719,20.330408,20.178736,,,,,,,20.168634,20.396173,19.900843,20.001886,19.966516,20.037256,20.148401,20.042292,0,0,0,0,0,0
634000,97.756645,3.492600,3.489900,3.491309,0.002700,3.491250,3.491850,3.491400,3.491250,3.491250,3.491550,3.492450,3.490200,3.491100,3.491100,3.492150,3.489900,3.491700,3.491550,3.491550,3.490950,3.491550,3.491400,3.491850,3.490950,3.490200,3.491100,3.491400,3.491550,3.491100,3.491250,3.492600,3.490500,20.396173,19.900843,20.089691,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.330408,20.178736,,,,,,,20.168634,20.396173,19.900843,19.996820,19.966516,20.042292,20.148401,20.042292,0,0,0,0,0,0
634501,97.756355,3.492600,3.489900,3.491298,0.002700,3.491250,3.491850,3.491400,3.491400,3.491250,3.491700,3.492450,3.490200,3.491100,3.491100,3.492150,3.489900,3.491700,3.491550,3.491550,3.490950,3.491400,3.491400,3.491850,3.490950,3.490200,3.491100,3.491400,3.491400,3.490950,3.491100,3.492600,3.490500,20.396173,19.900843,20.089691,20.032190,20.077662,20.052393,20.143366,19.966516,19.986719,20.335474,20.178736,,,,,,,20.168634,20.396173,19.900843,19.996820,19.966516,20.042292,20.148401,20.042292,0,0,0,0,0,0
635002,97.756203,3.492600,3.489900,3.491293,0.002700,3.491250,3.491850,3.491400,3.491250,3.491250,3.491550,3.492450,3.490200,3.491100,3.491100,3.492000,3.489900,3.491700,3.491550,3.491550,3.490950,3.491400,3.491400,3.491850,3.490950,3.490350,3.491100,3.491400,3.491550,3.490950,3.491100,3.492600,3.490500,20.396173,19.900843,20.089060,20.032190,20.077662,20.052393,20.138300,19.966516,19.986719,20.335474,20.178736,,,,,,,20.168634,20.396173,19.900843,19.996820,19.966516,20.037256,20.148401,20.042292,0,0,0,0,0,0
635503,97.756653,3.492600,3.489900,3.491309,0.002700,3.491250,3.491850,3.491400,3.491400,3.491250,3.491700,3.492450,3.490200,3.491100,3.491100,3.492000,3.489900,3.491850,3.491550,3.491550,3.490950,3.491550,3.491400,3.491850,3.490950,3.490350,3.491100,3.491400,3.491400,3.490950,3.491100,3.492600,3.490500,20.396173,19.900843,20.089693,20.032190,20.072626,20.052393,20.143366,19.966516,19.986719,20.335474,20.178736,,,,,,,20.168634,20.396173,19.900843,20.001886,19.966516,20.042292,20.148401,20.042292,0,0,0,0,0,0
636003,97.756195,3.492450,3.489900,3.491293,0.002550,3.491250,3.491850,3.491400,3.491400,3.491250,3.491700,3.492450,3.490200,3.491250,3.491100,3.492150,3.489900,3.491700,3.491400,3.491550,3.490950,3.491400,3.491400,3.491850,3.490800,3.490350,3.491100,3.491400,3.491400,3.490950,3.491100,3.492450,3.490500,20.396173,19.900843,20.089376,20.032190,20.077662,20.052393,20.138300,19.966516,19.986719,20.335474,20.178736,,,,,,,20.168634,20.396173,19.900843,20.001886,19.966516,20.037256,20.148401,20.042292,0,0,0,0,0,0
636505,97.756508,3.492450,3.489900,3.491304,0.002550,3.491400,3.491850,3.491400,3.491400,3.491250,3.491700,3.492450,3.490200,3.491100,3.491100,3.492150,3.489900,3.491850,3.491550,3.491550,3.490950,3.491400,3.491400,3.491850,3.490950,3.490200,3.491100,3.491400,3.491400,3.490950,3.491100,3.492450,3.490500,20.396173,19.900843,20.089378,20.032190,20.072626,20.057459,20.143366,19.966516,19.986719,20.335474,20.178736,,,,,,,20.168634,20.396173,19.900843,19.996820,19.966516,20.037256,20.148401,20.042292,0,0,0,0,0,0
637005,97.755760,3.492600,3.489900,3.491277,0.002700,3.491250,3.491850,3.491400,3.491250,3.491250,3.491550,3.492450,3.490200,3.491100,3.491100,3.492150,3.489900,3.491700,3.491550,3.491550,3.490950,3.491400,3.491400,3.491700,3.490800,3.490200,3.491100,3.491400,3.491400,3.490950,3.491100,3.492600,3.490500,20.396173,19.900843,20.090324,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.335474,20.178736,,,,,,,20.168634,20.396173,19.900843,20.001886,19.966516,20.042292,20.148401,20.042292,0,0,0,0,0,0
637506,97.756805,3.492600,3.489900,3.491314,0.002700,3.491400,3.491850,3.491400,3.491400,3.491250,3.491550,3.492450,3.490200,3.491250,3.491100,3.492150,3.489900,3.491700,3.491550,3.491550,3.490950,3.491400,3.491400,3.491850,3.490950,3.490350,3.491100,3.491400,3.491400,3.490950,3.491250,3.492600,3.490500,20.396173,19.900843,20.090010,20.032190,20.072626,20.057459,20.143366,19.966516,19.986719,20.335474,20.178736,,,,,,,20.168634,20.396173,19.900843,20.001886,19.966516,20.042292,20.148401,20.042292,0,0,0,0,0,0
638007,97.756042,3.492450,3.489900,3.491287,0.002550,3.491250,3.491850,3.491400,3.491250,3.491250,3.491550,3.492450,3.490200,3.491100,3.491100,3.492150,3.489900,3.491700,3.491550,3.491550,3.490950,3.491400,3.491400,3.491850,3.490950,3.490200,3.491100,3.491400,3.491550,3.490950,3.491100,3.492450,3.490500,20.396173,19.900843,20.090326,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.335474,20.178736,,,,,,,20.168634,20.396173,19.900843,20.001886,19.966516,20.037256,20.148401,20.047358,0,0,0,0,0,0
638508,97.756195,3.492600,3.489900,3.491293,0.002700,3.491250,3.491700,3.491400,3.491400,3.491250,3.491550,3.492450,3.490200,3.491250,3.491100,3.492150,3.489900,3.491850,3.491550,3.491550,3.490800,3.491400,3.491400,3.491700,3.490950,3.490200,3.491100,3.491400,3.491550,3.490950,3.491100,3.492600,3.490500,20.396173,19.895807,20.089693,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.335474,20.178736,,,,,,,20.168634,20.396173,19.895807,19.996820,19.966516,20.042292,20.148401,20.042292,0,0,0,0,0,0
639010,97.755898,3.492600,3.489900,3.491282,0.002700,3.491250,3.491700,3.491400,3.491250,3.491250,3.491700,3.492450,3.490200,3.491100,3.491100,3.492150,3.489900,3.491700,3.491550,3.491550,3.490950,3.491400,3.491400,3.491700,3.490950,3.490200,3.491100,3.491400,3.491400,3.490950,3.491100,3.492600,3.490500,20.401239,19.900843,20.090324,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.335474,20.178736,,,,,,,20.168634,20.401239,19.900843,19.996820,19.966516,20.042292,20.148401,20.042292,0,0,0,0,0,0
639510,97.756042,3.492450,3.489900,3.491287,0.002550,3.491250,3.491850,3.491400,3.491250,3.491250,3.491700,3.492450,3.490200,3.491100,3.491100,3.492150,3.489900,3.491700,3.491550,3.491550,3.490950,3.491400,3.491400,3.491700,3.490950,3.490200,3.491100,3.491400,3.491550,3.490950,3.491100,3.492450,3.490500,20.396173,19.900843,20.089695,20.032190,20.072626,20.057459,20.143366,19.966516,19.986719,20.335474,20.178736,,,,,,,20.168634,20.396173,19.900843,20.001886,19.966516,20.037256,20.148401,20.042292,0,0,0,0,0,0
640011,97.770294,3.493050,3.490350,3.491796,0.002700,3.491700,3.492300,3.491850,3.491850,3.491850,3.492150,3.492900,3.490650,3.491700,3.491550,3.492600,3.490350,3.492300,3.492000,3.492000,3.491400,3.492000,3.492000,3.492300,3.491400,3.490800,3.491550,3.492000,3.491850,3.491550,3.491700,3.493050,3.490950,20.396173,19.900843,20.089378,20.032190,20.072626,20.052393,20.143366,19.966516,19.986719,20.335474,20.178736,,,,,,,20.168634,20.396173,19.900843,19.996820,19.966516,20.037256,20.148401,20.047358,0,0,0,0,0,0
640512,97.770882,3.493050,3.490500,3.491817,0.002550,3.491850,3.492300,3.491850,3.491850,3.491700,3.492150,3.493050,3.490800,3.491700,3.491550,3.492600,3.490500,3.492300,3.492000,3.492000,3.491400,3.492000,3.492000,3.492300,3.491550,3.490800,3.491550,3.492000,3.492000,3.491550,3.491550,3.493050,3.490950,20.396173,19.900843,20.090008,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.335474,20.178736,,,,,,,20.168634,20.396173,19.900843,19.996820,19.966516,20.042292,20.148401,20.042292,0,0,0,0,0,0
641013,97.770897,3.493050,3.490500,3.491818,0.002550,3.491850,3.492300,3.491850,3.492000,3.491700,3.492150,3.492900,3.490650,3.491700,3.491550,3.492750,3.490500,3.492300,3.492000,3.492000,3.491400,3.492000,3.492000,3.492300,3.491400,3.490800,3.491700,3.492000,3.492000,3.491400,3.491700,3.493050,3.490950,20.401239,19.900843,20.090958,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.335474,20.178736,,,,,,,20.173700,20.401239,19.900843,20.001886,19.966516,20.042292,20.148401,20.042292,0,0,0,0,0,0
641514,97.770737,3.493050,3.490350,3.491812,0.002700,3.491850,3.492300,3.491850,3.491850,3.491850,3.492150,3.492900,3.490650,3.491550,3.491550,3.492600,3.490350,3.492300,3.492000,3.492000,3.491400,3.492000,3.492000,3.492300,3.491550,3.490800,3.491700,3.492000,3.492000,3.491550,3.491700,3.493050,3.490950,20.396173,19.900843,20.090324,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.335474,20.178736,,,,,,,20.173700,20.396173,19.900843,19.996820,19.966516,20.042292,20.148401,20.042292,0,0,0,0,0,0
642015,97.771339,3.493050,3.490500,3.491833,0.002550,3.491850,3.492300,3.492000,3.491850,3.491700,3.492150,3.493050,3.490800,3.491700,3.491550,3.492600,3.490500,3.492300,3.492000,3.492000,3.491400,3.492000,3.492000,3.492300,3.491400,3.490800,3.491700,3.492000,3.492000,3.491550,3.491700,3.493050,3.491100,20.396173,19.900843,20.090641,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.335474,20.178736,,,,,,,20.173700,20.396173,19.900843,20.001886,19.966516,20.042292,20.148401,20.042292,0,0,0,0,0,0
642516,97.772087,3.493050,3.490500,3.491860,0.002550,3.491850,3.492450,3.492000,3.491850,3.491700,3.492150,3.493050,3.490800,3.491700,3.491700,3.492750,3.490500,3.492300,3.492000,3.492150,3.491400,3.492000,3.492000,3.492300,3.491400,3.490800,3.491850,3.492000,3.492000,3.491550,3.491700,3.493050,3.491100,20.396173,19.900843,20.090641,20.032190,20.077662,20.052393,20.143366,19.966516,19.986719,20.340540,20.178736,,,,,,,20.168634,20.396173,19.900843,20.001886,19.966516,20.042292,20.153467,20.042292,0,0,0,0,0,0
643017,97.771935,3.493050,3.490500,3.491855,0.002550,3.491850,3.492300,3.491850,3.491850,3.491850,3.492300,3.493050,3.490650,3.491700,3.491700,3.492750,3.490500,3.492300,3.492000,3.492150,3.491550,3.492000,3.492000,3.492300,3.491400,3.490800,3.491700,3.492000,3.492000,3.491550,3.491700,3.493050,3.491100,20.396173,19.900843,20.090958,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.340540,20.178736,,,,,,,20.173700,20.396173,19.900843,20.001886,19.966516,20.042292,20.148401,20.042292,0,0,0,0,0,0
643518,97.772087,3.493050,3.490500,3.491860,0.002550,3.491850,3.492300,3.492000,3.491850,3.491850,3.492150,3.493050,3.490800,3.491700,3.491550,3.492600,3.490500,3.492300,3.492150,3.492000,3.491550,3.492000,3.492000,3.492300,3.491550,3.490800,3.491850,3.492000,3.492000,3.491550,3.491700,3.493050,3.491100,20.396173,19.905909,20.091591,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.340540,20.178736,,,,,,,20.173700,20.396173,19.905909,20.001886,19.966516,20.042292,20.148401,20.047358,0,0,0,0,0,0
644019,97.772385,3.493050,3.490500,3.491871,0.002550,3.491850,3.492300,3.491850,3.492000,3.491850,3.492150,3.493050,3.490800,3.491700,3.491700,3.492750,3.490500,3.492300,3.492150,3.492150,3.491400,3.492000,3.492000,3.492300,3.491550,3.490950,3.491700,3.492000,3.492000,3.491550,3.491700,3.493050,3.491100,20.396173,19.900843,20.091274,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.340540,20.178736,,,,,,,20.168634,20.396173,19.900843,20.001886,19.966516,20.042292,20.153467,20.047358,0,0,0,0,0,0
644520,97.772377,3.493050,3.490500,3.491871,0.002550,3.491850,3.492450,3.492000,3.491850,3.491850,3.492150,3.493050,3.490800,3.491700,3.491700,3.492750,3.490500,3.492300,3.492150,3.492150,3.491550,3.492000,3.492000,3.492300,3.491400,3.490800,3.491700,3.492000,3.492000,3.491550,3.491700,3.493050,3.491100,20.401239,19.900843,20.091591,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.340540,20.183802,,,,,,,20.173700,20.401239,19.900843,20.001886,19.966516,20.042292,20.148401,20.042292,0,0,0,0,0,0
645021,97.772224,3.493050,3.490500,3.491865,0.002550,3.491850,3.492450,3.492000,3.491850,3.491850,3.492150,3.493050,3.490800,3.491700,3.491550,3.492600,3.490500,3.492300,3.492150,3.492150,3.491400,3.492000,3.492000,3.492450,3.491550,3.490800,3.491700,3.492000,3.492000,3.491550,3.491700,3.493050,3.491100,20.396173,19.905909,20.091908,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.345606,20.183802,,,,,,,20.173700,20.396173,19.905909,20.001886,19.966516,20.042292,20.148401,20.042292,0,0,0,0,0,0
645522,97.773438,3.493200,3.490500,3.491909,0.002700,3.491850,3.492450,3.492000,3.492000,3.491850,3.492300,3.493050,3.490800,3.491700,3.491700,3.492750,3.490500,3.492450,3.492150,3.492150,3.491550,3.492000,3.492000,3.492300,3.491550,3.490950,3.491700,3.492150,3.492000,3.491550,3.491700,3.493200,3.491100,20.401239,19.900843,20.091591,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.340540,20.178736,,,,,,,20.173700,20.401239,19.900843,20.001886,19.966516,20.042292,20.148401,20.047358,0,0,0,0,0,0
646024,97.773430,3.493050,3.490650,3.491908,0.002400,3.491850,3.492450,3.492000,3.492000,3.491850,3.492300,3.493050,3.490800,3.491700,3.491700,3.492750,3.490650,3.492450,3.492150,3.492150,3.491550,3.492000,3.492000,3.492450,3.491550,3.490800,3.491700,3.492000,3.492000,3.491550,3.491850,3.493050,3.491100,20.396173,19.900843,20.091276,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.345606,20.183802,,,,,,,20.173700,20.396173,19.900843,20.001886,19.966516,20.037256,20.148401,20.042292,0,0,0,0,0,0
646524,97.773438,3.493200,3.490500,3.491909,0.002700,3.491850,3.492450,3.492000,3.492000,3.491850,3.492300,3.493050,3.490800,3.491700,3.491700,3.492750,3.490500,3.492300,3.492150,3.492150,3.491550,3.492000,3.492000,3.492450,3.491550,3.490800,3.491700,3.492150,3.492150,3.491550,3.491700,3.493200,3.491100,20.396173,19.900843,20.091274,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.345606,20.178736,,,,,,,20.168634,20.396173,19.900843,20.001886,19.966516,20.042292,20.153467,20.042292,0,0,0,0,0,0
647026,97.773132,3.493050,3.490500,3.491898,0.002550,3.491850,3.492450,3.492000,3.492000,3.491850,3.492150,3.493050,3.490800,3.491700,3.491700,3.492750,3.490500,3.492450,3.492150,3.492150,3.491550,3.492000,3.492000,3.492450,3.491550,3.490800,3.491700,3.492150,3.492000,3.491550,3.491700,3.493050,3.491100,20.396173,19.900843,20.091591,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.340540,20.178736,,,,,,,20.173700,20.396173,19.900843,20.001886,19.966516,20.042292,20.153467,20.047358,0,0,0,0,0,0
647526,97.773430,3.493050,3.490500,3.491908,0.002550,3.491850,3.492450,3.492000,3.492000,3.492000,3.492150,3.493050,3.490800,3.491700,3.491550,3.492750,3.490500,3.492450,3.492150,3.492150,3.491550,3.492000,3.492150,3.492450,3.491550,3.490800,3.491850,3.492150,3.492000,3.491550,3.491700,3.493050,3.491100,20.396173,19.905909,20.091591,20.032190,20.077662,20.052393,20.143366,19.966516,19.986719,20.345606,20.183802,,,,,,,20.168634,20.396173,19.905909,20.001886,19.966516,20.042292,20.153467,20.042292,0,0,0,0,0,0
648027,97.774048,3.493200,3.490500,3.491930,0.002700,3.491850,3.492450,3.492000,3.492000,3.491850,3.492150,3.493200,3.490800,3.491700,3.491700,3.492750,3.490500,3.492300,3.492150,3.492150,3.491550,3.492150,3.492000,3.492300,3.491550,3.490950,3.491850,3.492150,3.492150,3.491700,3.491850,3.493200,3.491100,20.401239,19.900843,20.091591,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.340540,20.178736,,,,,,,20.173700,20.401239,19.900843,20.001886,19.966516,20.042292,20.153467,20.042292,0,0,0,0,0,0
648528,97.774643,3.493200,3.490650,3.491951,0.002550,3.491850,3.492450,3.492000,3.492000,3.491850,3.492300,3.493200,3.490800,3.491850,3.491700,3.492750,3.490650,3.492450,3.492150,3.492150,3.491550,3.492000,3.492150,3.492450,3.491550,3.490950,3.491850,3.492150,3.492150,3.491550,3.491850,3.493200,3.491100,20.401239,19.900843,20.092224,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.345606,20.183802,,,,,,,20.173700,20.401239,19.900843,20.001886,19.966516,20.042292,20.153467,20.042292,0,0,0,0,0,0
649029,97.773582,3.493200,3.490500,3.491914,0.002700,3.491850,3.492450,3.492000,3.492000,3.491850,3.492300,3.493050,3.490800,3.491700,3.491700,3.492750,3.490500,3.492450,3.492150,3.492150,3.491550,3.492150,3.492000,3.492450,3.491550,3.490950,3.491700,3.492000,3.492000,3.491550,3.491700,3.493200,3.491100,20.401239,19.900843,20.092222,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.345606,20.178736,,,,,,,20.173700,20.401239,19.900843,20.001886,19.971552,20.042292,20.153467,20.042292,0,0,0,0,0,0
649530,97.774490,3.493200,3.490650,3.491946,0.002550,3.492000,3.492450,3.492000,3.492000,3.491850,3.492300,3.493200,3.490800,3.491700,3.491700,3.492750,3.490650,3.492450,3.492150,3.492150,3.491550,3.492000,3.492000,3.492450,3.491550,3.490950,3.491850,3.492150,3.492150,3.491700,3.491850,3.493050,3.491100,20.401239,19.900843,20.092541,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.345606,20.183802,,,,,,,20.173700,20.401239,19.900843,20.001886,19.966516,20.042292,20.153467,20.047358,0,0,0,0,0,0
650031,97.774490,3.493200,3.490500,3.491946,0.002700,3.491850,3.492450,3.492000,3.492000,3.491850,3.492300,3.493200,3.490800,3.491850,3.491700,3.492750,3.490500,3.492450,3.492150,3.492300,3.491550,3.492000,3.492150,3.492450,3.491550,3.490950,3.491700,3.492150,3.492150,3.491550,3.491850,3.493200,3.491100,20.401239,19.900843,20.092224,20.037256,20.077662,20.057459,20.143366,19.966516,19.986719,20.345606,20.178736,,,,,,,20.173700,20.401239,19.900843,20.001886,19.966516,20.042292,20.153467,20.042292,0,0,0,0,0,0
650532,97.775093,3.493200,3.490650,3.491968,0.002550,3.492000,3.492450,3.492000,3.492000,3.491850,3.492300,3.493200,3.490800,3.491850,3.491700,3.492750,3.490650,3.492450,3.492300,3.492150,3.491550,3.492150,3.492000,3.492450,3.491550,3.490950,3.491850,3.492150,3.492150,3.491700,3.491850,3.493200,3.491100,20.401239,19.900843,20.092224,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.345606,20.178736,,,,,,,20.173700,20.401239,19.900843,20.001886,19.966516,20.042292,20.153467,20.047358,0,0,0,0,0,0
651033,97.774796,3.493200,3.490650,3.491957,0.002550,3.492000,3.492450,3.492000,3.492000,3.491850,3.492300,3.493050,3.490800,3.491850,3.491700,3.492750,3.490650,3.492450,3.492150,3.492150,3.491550,3.492150,3.492000,3.492450,3.491550,3.490950,3.491850,3.492150,3.492150,3.491700,3.491850,3.493200,3.491100,20.401239,19.905909,20.092855,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.345606,20.178736,,,,,,,20.173700,20.401239,19.905909,20.001886,19.971552,20.042292,20.153467,20.047358,0,0,0,0,0,0
651534,97.774948,3.493200,3.490650,3.491962,0.002550,3.492000,3.492450,3.492150,3.492000,3.491850,3.492300,3.493050,3.490800,3.491850,3.491700,3.492750,3.490650,3.492450,3.492150,3.492150,3.491550,3.492150,3.492000,3.492450,3.491550,3.490950,3.491850,3.492150,3.492150,3.491700,3.491850,3.493200,3.491100,20.401239,19.900843,20.092224,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.345606,20.178736,,,,,,,20.173700,20.401239,19.900843,20.001886,19.966516,20.042292,20.153467,20.047358,0,0,0,0,0,0
652035,97.775253,3.493200,3.490650,3.491973,0.002550,3.492000,3.492450,3.492000,3.492000,3.491850,3.492300,3.493050,3.490800,3.491850,3.491700,3.492750,3.490650,3.492450,3.492300,3.492150,3.491550,3.492150,3.492150,3.492450,3.491550,3.490950,3.491850,3.492150,3.492150,3.491700,3.491850,3.493200,3.491250,20.401239,19.900843,20.091908,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.345606,20.178736,,,,,,,20.173700,20.401239,19.900843,20.001886,19.966516,20.042292,20.153467,20.042292,0,0,0,0,0,0
652536,97.774948,3.493200,3.490500,3.491962,0.002700,3.492000,3.492600,3.492000,3.492000,3.491850,3.492300,3.493050,3.490800,3.491850,3.491700,3.492750,3.490500,3.492450,3.492300,3.492150,3.491550,3.492150,3.492150,3.492450,3.491550,3.490950,3.491850,3.492150,3.492150,3.491700,3.491700,3.493200,3.491100,20.401239,19.900843,20.092541,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.345606,20.178736,,,,,,,20.173700,20.401239,19.900843,20.001886,19.966516,20.042292,20.158533,20.047358,0,0,0,0,0,0
653037,97.775246,3.493200,3.490650,3.491973,0.002550,3.492000,3.492450,3.492000,3.492000,3.491850,3.492300,3.493200,3.490800,3.491850,3.491700,3.492750,3.490650,3.492450,3.492150,3.492300,3.491550,3.492000,3.492150,3.492450,3.491550,3.490950,3.491850,3.492150,3.492150,3.491700,3.491850,3.493200,3.491250,20.401239,19.905909,20.093172,20.032190,20.077662,20.057459,20.143366,19.966516,19.991755,20.345606,20.183802,,,,,,,20.173700,20.401239,19.905909,20.001886,19.966516,20.042292,20.153467,20.047358,0,0,0,0,0,0
653538,97.775551,3.493200,3.490650,3.491984,0.002550,3.492000,3.492600,3.492000,3.492000,3.491850,3.492300,3.493200,3.490800,3.491850,3.491700,3.492750,3.490650,3.492450,3.492150,3.492300,3.491550,3.492150,3.492150,3.492450,3.491550,3.490950,3.491850,3.492150,3.492150,3.491700,3.491850,3.493200,3.491250,20.401239,19.900843,20.092224,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.345606,20.183802,,,,,,,20.173700,20.401239,19.900843,20.001886,19.966516,20.042292,20.153467,20.042292,0,0,0,0,0,0
654039,97.775101,3.493200,3.490500,3.491968,0.002700,3.492000,3.492450,3.492000,3.492000,3.491850,3.492300,3.493200,3.490800,3.491850,3.491700,3.492750,3.490500,3.492450,3.492150,3.492300,3.491550,3.492150,3.492000,3.492450,3.491550,3.490950,3.491850,3.492150,3.492150,3.491700,3.491850,3.493200,3.491250,20.401239,19.900843,20.092855,20.032190,20.077662,20.057459,20.143366,19.966516,19.991755,20.345606,20.183802,,,,,,,20.173700,20.401239,19.900843,20.001886,19.966516,20.042292,20.153467,20.047358,0,0,0,0,0,0
654540,97.775551,3.493200,3.490650,3.491984,0.002550,3.492000,3.492450,3.492150,3.492000,3.491850,3.492300,3.493200,3.490800,3.491850,3.491700,3.492750,3.490650,3.492450,3.492150,3.492300,3.491550,3.492150,3.492150,3.492450,3.491550,3.490950,3.491850,3.492150,3.492150,3.491700,3.491850,3.493200,3.491250,20.401239,19.900843,20.092224,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.345606,20.183802,,,,,,,20.173700,20.401239,19.900843,20.001886,19.966516,20.042292,20.153467,20.042292,0,0,0,0,0,0
655041,97.775391,3.493200,3.490650,3.491978,0.002550,3.492000,3.492450,3.492000,3.492000,3.491850,3.492300,3.493200,3.490800,3.491850,3.491700,3.492750,3.490650,3.492450,3.492300,3.492300,3.491700,3.492150,3.492150,3.492450,3.491550,3.490950,3.491700,3.492150,3.492150,3.491700,3.491700,3.493200,3.491250,20.401239,19.905909,20.092857,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.345606,20.183802,,,,,,,20.173700,20.401239,19.905909,20.001886,19.966516,20.042292,20.153467,20.047358,0,0,0,0,0,0
655542,97.775398,3.493200,3.490650,3.491978,0.002550,3.492000,3.492450,3.492000,3.492000,3.491850,3.492300,3.493050,3.490950,3.491850,3.491700,3.492750,3.490650,3.492450,3.492150,3.492300,3.491550,3.492150,3.492150,3.492450,3.491550,3.490950,3.491850,3.492150,3.492150,3.491700,3.491850,3.493200,3.491250,20.401239,19.905909,20.092857,20.032190,20.077662,20.057459,20.143366,19.966516,19.986719,20.345606,20.183802,,,,,,,20.173700,20.401239,19.905909,20.001886,19.966516,20.042292,20.153467,20.047358,0,0,0,0,0,0
