charger_voltage,charger_current,total_v,max_v,min_v,avg_v,max_temp,min_temp,avg_temp,max_min_balance
,,450.390961,4.027200,4.012050,4.021348,20.679560,17.669001,19.082811,0.015150
450.399994,0.300000,450.392761,4.027350,4.012200,4.021364,20.674494,17.669001,19.082338,0.015150
,,450.388397,4.027350,4.012050,4.021325,20.679560,17.669001,19.082493,0.015300
450.500000,0.400000,450.399628,4.027650,4.012350,4.021425,20.674494,17.669001,19.082182,0.015300
,,450.404633,4.027200,4.012050,4.021470,20.674494,17.669001,19.082495,0.015150
450.500000,0.300000,450.410339,4.027200,4.012050,4.021521,20.674494,17.669001,19.082258,0.015150
,,450.410034,4.027350,4.011900,4.021518,20.674494,17.669001,19.081707,0.015450
450.500000,0.300000,450.409668,4.027350,4.012500,4.021515,20.674494,17.669001,19.081711,0.014850
,,450.414215,4.027800,4.012500,4.021555,20.679560,17.669001,19.082024,0.015300
450.500000,0.300000,450.408386,4.027200,4.012200,4.021503,20.674494,17.669001,19.081551,0.015000
,,450.410858,4.027800,4.012650,4.021525,20.674494,17.669001,19.081707,0.015150
450.500000,0.300000,450.401520,4.027500,4.012050,4.021442,20.674494,17.669001,19.081314,0.015450
,,450.399811,4.027350,4.012350,4.021427,20.674494,17.669001,19.081314,0.015000
450.500000,0.400000,450.400055,4.027200,4.011900,4.021429,20.674494,17.669001,19.081314,0.015300
450.399994,0.300000,450.396942,4.027350,4.012050,4.021401,20.679560,17.669001,19.081238,0.015300
450.500000,0.400000,450.383179,4.027200,4.011900,4.021278,20.674494,17.669001,19.081079,0.015300
,,450.415405,4.027650,4.012500,4.021566,20.674494,17.669001,19.080685,0.015150
450.500000,0.300000,450.383148,4.027050,4.011900,4.021278,20.674494,17.669001,19.080763,0.015150
,,450.380463,4.027200,4.012050,4.021254,20.674494,17.669001,19.080685,0.015150
450.500000,0.300000,450.411743,4.027200,4.012050,4.021533,20.674494,17.669001,19.080372,0.015150
,,450.396057,4.027200,4.011900,4.021393,20.674494,17.669001,19.080372,0.015300
450.500000,0.300000,450.400055,4.027350,4.012050,4.021429,20.679560,17.669001,19.080526,0.015300
,,450.407013,4.027200,4.012050,4.021491,20.679560,17.669001,19.080288,0.015150
450.399994,0.300000,450.393250,4.027200,4.012050,4.021369,20.679560,17.669001,19.080053,0.015150
,,450.405334,4.027200,4.012050,4.021476,20.674494,17.669001,19.079975,0.015150
450.500000,0.300000,450.401855,4.027500,4.012500,4.021445,20.674494,17.669001,19.079895,0.015000
,,450.386841,4.027350,4.011900,4.021311,20.679560,17.669001,19.079975,0.015450
450.399994,0.300000,450.390594,4.027200,4.011900,4.021345,20.679560,17.663965,19.079269,0.015300
,,450.383911,4.027200,4.012050,4.021285,20.674494,17.669001,19.079819,0.015150
450.500000,0.300000,450.386597,4.027200,4.012050,4.021309,20.679560,17.669001,19.079660,0.015150
,,450.387390,4.027200,4.012050,4.021316,20.679560,17.669001,19.079660,0.015150
450.500000,0.300000,450.385956,4.027050,4.011900,4.021303,20.679560,17.669001,19.079346,0.015150
,,450.417694,4.027800,4.012650,4.021586,20.674494,17.669001,19.078953,0.015150
450.500000,0.300000,450.393677,4.027200,4.012050,4.021372,20.679560,17.669001,19.078953,0.015150
450.399994,0.300000,450.406708,4.027500,4.012650,4.021489,20.679560,17.669001,19.078638,0.014850
,,450.390472,4.027200,4.012050,4.021344,20.679560,17.669001,19.078323,0.015150
450.500000,0.400000,450.389130,4.027350,4.012050,4.021331,20.674494,17.669001,19.078321,0.015300
,,450.388123,4.027200,4.012050,4.021323,20.674494,17.669001,19.078083,0.015150
450.399994,0.300000,450.389130,4.027200,4.012050,4.021331,20.674494,17.669001,19.078087,0.015150
,,450.421631,4.027800,4.012350,4.021622,20.674494,17.669001,19.077929,0.015450
450.500000,0.300000,450.414520,4.027650,4.012350,4.021558,20.679560,17.669001,19.077929,0.015300
,,450.385559,4.027200,4.012050,4.021300,20.674494,17.669001,19.078009,0.015150
450.500000,0.300000,450.423035,4.027500,4.012200,4.021634,20.679560,17.669001,19.077850,0.015300
,,450.408813,4.027350,4.012050,4.021507,20.674494,17.669001,19.077614,0.015300
450.399994,0.300000,450.413788,4.027350,4.012050,4.021552,20.679560,17.669001,19.077457,0.015300
,,450.407654,4.027200,4.012050,4.021497,20.674494,17.669001,19.077375,0.015150
450.399994,0.300000,450.400787,4.027350,4.012200,4.021436,20.674494,17.669001,19.077457,0.015150
,,450.402771,4.027350,4.012050,4.021453,20.679560,17.669001,19.077143,0.015300
450.500000,0.400000,450.405823,4.027500,4.012200,4.021481,20.674494,17.663965,19.077381,0.015300
,,450.399048,4.027350,4.012200,4.021420,20.674494,17.669001,19.077063,0.015150
450.399994,0.300000,450.396729,4.027350,4.012200,4.021399,20.674494,17.669001,19.076984,0.015150
,,450.432770,4.027800,4.012500,4.021721,20.674494,17.669001,19.077143,0.015300
450.500000,0.300000,450.390808,4.027350,4.012050,4.021347,20.674494,17.669001,19.076670,0.015300
,,450.409180,4.027500,4.012050,4.021511,20.679560,17.669001,19.076511,0.015450
450.500000,0.300000,450.410370,4.027500,4.012050,4.021521,20.679560,17.669001,19.076750,0.015450
,,450.404022,4.027500,4.012200,4.021464,20.674494,17.669001,19.076118,0.015300
450.500000,0.300000,450.410095,4.027350,4.012050,4.021519,20.674494,17.663965,19.075962,0.015300
,,450.398865,4.027350,4.012050,4.021419,20.679560,17.669001,19.076355,0.015300
450.399994,0.300000,450.403351,4.027200,4.012050,4.021459,20.679560,17.669001,19.075886,0.015150
,,450.394653,4.027200,4.012050,4.021381,20.674494,17.669001,19.075649,0.015150
450.500000,0.300000,450.393036,4.027350,4.012050,4.021367,20.674494,17.669001,19.075960,0.015300
,,450.393036,4.027350,4.012050,4.021367,20.674494,17.663965,19.075256,0.015300
450.500000,0.300000,450.391693,4.027350,4.012200,4.021354,20.674494,17.669001,19.075647,0.015150
,,450.394318,4.027350,4.012050,4.021378,20.679560,17.669001,19.075493,0.015300
450.500000,0.300000,450.392578,4.027200,4.011900,4.021362,20.679560,17.669001,19.075176,0.015300
,,450.394592,4.027200,4.012050,4.021380,20.674494,17.663965,19.074942,0.015150
450.500000,0.300000,450.419189,4.027650,4.012500,4.021600,20.674494,17.669001,19.075254,0.015150
,,450.410370,4.027650,4.012350,4.021521,20.679560,17.669001,19.074783,0.015300
450.500000,0.300000,450.409973,4.027200,4.012200,4.021518,20.674494,17.669001,19.074471,0.015000
,,450.410339,4.027350,4.012200,4.021521,20.679560,17.669001,19.074707,0.015150
450.399994,0.300000,450.408051,4.027350,4.012200,4.021501,20.679560,17.663965,19.074471,0.015150
450.399994,0.300000,450.404633,4.027500,4.012350,4.021470,20.674494,17.663965,19.074390,0.015150
,,450.392090,4.027200,4.012050,4.021358,20.674494,17.663965,19.073839,0.015150
450.500000,0.300000,450.394592,4.027350,4.012200,4.021380,20.674494,17.669001,19.073919,0.015150
,,450.399017,4.027350,4.012050,4.021420,20.679560,17.663965,19.074078,0.015300
450.500000,0.300000,450.405090,4.027350,4.012050,4.021474,20.679560,17.669001,19.074234,0.015300
,,450.412018,4.027800,4.012200,4.021536,20.679560,17.663965,19.073763,0.015600
450.500000,0.300000,450.418518,4.027500,4.012650,4.021594,20.674494,17.669001,19.073763,0.014850
,,450.417847,4.027500,4.012200,4.021588,20.674494,17.663965,19.073053,0.015300
450.500000,0.300000,450.414001,4.027350,4.012050,4.021554,20.674494,17.669001,19.073524,0.015300
,,450.407867,4.027500,4.012200,4.021499,20.679560,17.663965,19.073448,0.015300
450.500000,0.300000,450.414246,4.027350,4.012200,4.021556,20.674494,17.663965,19.073053,0.015150
,,450.419891,4.027350,4.012350,4.021606,20.674494,17.669001,19.072975,0.015000
450.500000,0.300000,450.405518,4.027350,4.012200,4.021478,20.679560,17.663965,19.073212,0.015150
,,450.398651,4.027200,4.012050,4.021417,20.674494,17.663965,19.073132,0.015150
450.500000,0.300000,450.398926,4.027350,4.012050,4.021419,20.674494,17.663965,19.073133,0.015300
,,450.398987,4.027350,4.012200,4.021420,20.674494,17.663965,19.072975,0.015150
450.500000,0.300000,450.397400,4.027350,4.012200,4.021405,20.674494,17.669001,19.073053,0.015150
,,450.399414,4.027200,4.012050,4.021423,20.679560,17.663965,19.072819,0.015150
450.500000,0.300000,450.399872,4.027200,4.012050,4.021428,20.679560,17.669001,19.072739,0.015150
450.500000,0.300000,450.398132,4.027350,4.012200,4.021412,20.674494,17.663965,19.072660,0.015150
450.500000,0.300000,450.411163,4.027350,4.012200,4.021528,20.674494,17.669001,19.072187,0.015150
,,450.417419,4.027350,4.012200,4.021584,20.674494,17.663965,19.072266,0.015150
450.500000,0.300000,450.412201,4.027350,4.012200,4.021537,20.674494,17.669001,19.071554,0.015150
,,450.402649,4.027350,4.012050,4.021452,20.679560,17.663965,19.071480,0.015300
450.500000,0.300000,450.401794,4.027350,4.012050,4.021445,20.679560,17.669001,19.071714,0.015300
,,450.400208,4.027350,4.012200,4.021430,20.679560,17.669001,19.071634,0.015150
450.500000,0.300000,450.401489,4.027500,4.012200,4.021442,20.679560,17.669001,19.071318,0.015300
,,450.402039,4.027350,4.012200,4.021447,20.674494,17.663965,19.071398,0.015150
450.500000,0.300000,450.438416,4.027350,4.012200,4.021771,20.679560,17.669001,19.071161,0.015150
,,450.399628,4.027350,4.012200,4.021425,20.679560,17.669001,19.070688,0.015150
450.500000,0.300000,450.412750,4.027800,4.012650,4.021543,20.674494,17.663965,19.070768,0.015150
,,450.416962,4.027350,4.012200,4.021580,20.679560,17.663965,19.070690,0.015150
450.500000,0.300000,450.386353,4.027200,4.012050,4.021307,20.674494,17.669001,19.070372,0.015150
,,450.414642,4.027500,4.012350,4.021559,20.674494,17.669001,19.070450,0.015150
450.500000,0.300000,450.420135,4.027350,4.012200,4.021608,20.674494,17.669001,19.070293,0.015150
,,450.415466,4.027500,4.012350,4.021567,20.679560,17.663965,19.070215,0.015150
450.600006,0.400000,450.387482,4.027350,4.012050,4.021317,20.679560,17.663965,19.070135,0.015300
,,450.415009,4.027350,4.012350,4.021563,20.679560,17.663965,19.070295,0.015000
450.500000,0.300000,450.399078,4.027350,4.012200,4.021420,20.679560,17.663965,19.070135,0.015150
,,450.410522,4.027500,4.012200,4.021523,20.679560,17.669001,19.069664,0.015300
450.500000,0.300000,450.390930,4.027200,4.012050,4.021348,20.674494,17.669001,19.069820,0.015150
,,450.413208,4.027500,4.012200,4.021546,20.674494,17.663965,19.069506,0.015300
450.500000,0.300000,450.412079,4.027350,4.012200,4.021536,20.679560,17.663965,19.069506,0.015150
,,450.416718,4.027350,4.012200,4.021578,20.679560,17.663965,19.069582,0.015150
450.500000,0.300000,450.426788,4.027500,4.012350,4.021668,20.679560,17.669001,19.069347,0.015150
,,450.417114,4.027500,4.012200,4.021581,20.674494,17.669001,19.069426,0.015300
450.500000,0.300000,450.415710,4.027500,4.012200,4.021569,20.679560,17.663965,19.069109,0.015300
,,450.422607,4.027350,4.012050,4.021630,20.679560,17.663965,19.069269,0.015300
450.500000,0.300000,450.405579,4.027500,4.012200,4.021478,20.674494,17.663965,19.068872,0.015300
,,450.407104,4.027500,4.012200,4.021492,20.674494,17.669001,19.068792,0.015300
450.500000,0.300000,450.409332,4.027500,4.012200,4.021512,20.674494,17.669001,19.068874,0.015300
,,450.408417,4.027350,4.012200,4.021504,20.679560,17.669001,19.068872,0.015150
450.500000,0.300000,450.407227,4.027350,4.012200,4.021493,20.679560,17.663965,19.068401,0.015150
,,450.405487,4.027350,4.012200,4.021478,20.674494,17.663965,19.068325,0.015150
450.500000,0.300000,450.406555,4.027500,4.012200,4.021487,20.679560,17.663965,19.068087,0.015300
,,450.416168,4.027500,4.012350,4.021573,20.674494,17.663965,19.067928,0.015150
450.500000,0.300000,450.390259,4.027200,4.012050,4.021342,20.679560,17.663965,19.068010,0.015150
450.500000,0.300000,450.419373,4.027500,4.012200,4.021602,20.679560,17.663965,19.068010,0.015300
,,450.408051,4.027350,4.012200,4.021501,20.679560,17.663965,19.067457,0.015150
450.500000,0.300000,450.408752,4.027500,4.012200,4.021507,20.674494,17.663965,19.067455,0.015300
,,450.406036,4.027350,4.012200,4.021482,20.679560,17.663965,19.067301,0.015150
450.500000,0.300000,450.408325,4.027350,4.012200,4.021503,20.674494,17.669001,19.067535,0.015150
,,450.406830,4.027350,4.012200,4.021490,20.679560,17.663965,19.066906,0.015150
450.500000,0.300000,450.410278,4.027350,4.012200,4.021520,20.679560,17.663965,19.067221,0.015150
,,450.412323,4.027500,4.012350,4.021539,20.679560,17.663965,19.066671,0.015150
450.500000,0.300000,450.395630,4.027200,4.012050,4.021389,20.679560,17.663965,19.066748,0.015150
,,450.427826,4.027350,4.012200,4.021677,20.679560,17.663965,19.066984,0.015150
450.500000,0.300000,450.420959,4.027650,4.012350,4.021616,20.674494,17.663965,19.066511,0.015300
,,450.393524,4.027350,4.012050,4.021371,20.679560,17.663965,19.065960,0.015300
450.500000,0.300000,450.391113,4.027200,4.012050,4.021349,20.674494,17.663965,19.066355,0.015150
,,450.421906,4.027350,4.012200,4.021624,20.674494,17.663965,19.066116,0.015150
450.500000,0.300000,450.422943,4.027500,4.012200,4.021634,20.679560,17.663965,19.065958,0.015300
,,450.422882,4.027350,4.012200,4.021633,20.679560,17.663965,19.065880,0.015150
450.500000,0.300000,450.407776,4.027350,4.012200,4.021498,20.674494,17.663965,19.065880,0.015150
,,450.409058,4.027500,4.012200,4.021510,20.679560,17.663965,19.065956,0.015300
450.500000,0.300000,450.411835,4.027500,4.012200,4.021534,20.674494,17.663965,19.065723,0.015300
450.500000,0.300000,450.410278,4.027350,4.012200,4.021520,20.679560,17.663965,19.065723,0.015150
450.500000,0.300000,450.433014,4.027350,4.012200,4.021723,20.674494,17.663965,19.065252,0.015150
,,450.394531,4.027200,4.012050,4.021380,20.674494,17.663965,19.065094,0.015150
450.500000,0.300000,450.396210,4.027350,4.012050,4.021395,20.674494,17.663965,19.064934,0.015300
,,450.395721,4.027200,4.012050,4.021390,20.674494,17.663965,19.064856,0.015150
450.500000,0.300000,450.399780,4.027350,4.012200,4.021427,20.679560,17.663965,19.064777,0.015150
,,450.408569,4.027350,4.012200,4.021505,20.674494,17.663965,19.064934,0.015150
450.500000,0.300000,450.411621,4.027500,4.012200,4.021533,20.674494,17.663965,19.064306,0.015300
,,450.411621,4.027500,4.012200,4.021533,20.674494,17.663965,19.064148,0.015300
450.500000,0.300000,450.413879,4.027500,4.012200,4.021553,20.679560,17.663965,19.064541,0.015300
,,450.411255,4.027500,4.012200,4.021529,20.674494,17.663965,19.064306,0.015300
450.500000,0.300000,450.414154,4.027500,4.012200,4.021555,20.674494,17.663965,19.064070,0.015300
,,450.412201,4.027350,4.012200,4.021537,20.679560,17.663965,19.064621,0.015150
450.500000,0.300000,450.414429,4.027500,4.012200,4.021557,20.679560,17.663965,19.063913,0.015300
,,450.399597,4.027200,4.012050,4.021425,20.674494,17.663965,19.063833,0.015150
450.500000,0.300000,450.427185,4.027500,4.012200,4.021671,20.679560,17.663965,19.063282,0.015300
,,450.397247,4.027350,4.012050,4.021404,20.679560,17.663965,19.063519,0.015300
450.500000,0.300000,450.435455,4.027350,4.012200,4.021745,20.674494,17.663965,19.062965,0.015150
,,450.397949,4.027350,4.012050,4.021410,20.679560,17.663965,19.063360,0.015300
450.500000,0.300000,450.391174,4.027350,4.012050,4.021350,20.674494,17.663965,19.063517,0.015300
450.500000,0.300000,450.414948,4.027500,4.012350,4.021562,20.679560,17.663965,19.062729,0.015150
,,450.414978,4.027500,4.012200,4.021562,20.674494,17.663965,19.062574,0.015300
450.500000,0.300000,450.415009,4.027500,4.012200,4.021563,20.679560,17.663965,19.062729,0.015300
,,450.418365,4.027500,4.012350,4.021593,20.674494,17.663965,19.062494,0.015150
450.500000,0.300000,450.401459,4.027350,4.012200,4.021441,20.679560,17.663965,19.062416,0.015150
,,450.425354,4.027500,4.012350,4.021655,20.679560,17.663965,19.062258,0.015150
450.500000,0.300000,450.399841,4.027350,4.012200,4.021427,20.679560,17.663965,19.062416,
,,450.399841,4.027350,4.012050,4.021427,20.679560,17.663965,19.062416,0.015300
450.500000,0.300000,450.400513,4.027350,4.012200,4.021433,20.674494,17.663965,,0.015150
,,450.400726,4.027350,4.012200,4.021435,20.674494,17.663965,19.061865,0.015150
450.500000,0.300000,,4.027200,4.012050,4.021319,20.674494,17.663965,19.061865,0.015150
450.500000,0.300000,450.424622,4.027500,4.012350,4.021648,20.679560,17.663965,19.061707,0.015150
,,450.417786,4.027500,4.012350,4.021587,20.679560,17.663965,19.061708,0.015150
450.500000,0.300000,450.417480,4.027500,4.012200,4.021585,20.679560,17.663965,19.061628,0.015300
,,450.417297,4.027500,4.012200,4.021583,20.679560,17.663965,19.061394,0.015300
450.399994,0.300000,450.416687,4.027500,4.012350,4.021577,20.674494,17.663965,19.061470,0.015150
,,450.420074,4.027650,4.012350,4.021608,20.679560,17.663965,19.061314,0.015300
450.500000,0.300000,450.418732,4.027500,4.012200,4.021596,20.674494,17.663965,19.060921,0.015300
450.500000,0.300000,450.422180,4.027500,4.012200,4.021626,20.674494,17.663965,19.060921,0.015300
,,450.402771,4.027350,4.012200,4.021453,20.679560,17.663965,19.060762,0.015150
450.500000,0.300000,450.441620,4.027950,4.012950,4.021800,20.679560,17.663965,19.060450,0.015000
,,450.418030,4.027650,4.012350,4.021590,20.679560,17.663965,19.060213,0.015300
450.500000,0.300000,450.418793,4.027500,4.012350,4.021596,20.679560,17.663965,19.060448,0.015150
,,450.423340,4.027500,4.012350,4.021637,20.674494,17.663965,19.060133,0.015150
450.500000,0.300000,450.418457,4.027500,4.012200,4.021594,20.679560,17.663965,19.059977,0.015300
,,450.418610,4.027500,4.012200,4.021595,20.679560,17.663965,19.059742,0.015300
450.500000,0.300000,450.419586,4.027500,4.012200,4.021604,20.674494,17.663965,19.059584,0.015300
,,450.416962,4.027500,4.012350,4.021580,20.679560,17.663965,19.059582,0.015150
450.500000,0.300000,450.413422,4.027350,4.012200,4.021548,20.674494,17.663965,19.059423,0.015150
,,450.406219,4.027350,4.012200,4.021484,20.674494,17.663965,19.059425,0.015150
450.500000,0.300000,450.405945,4.027350,4.012200,4.021482,20.679560,17.663965,19.059032,0.015150
,,450.406464,4.027350,4.012200,4.021486,20.679560,17.663965,19.058876,0.015150
450.500000,0.300000,450.405579,4.027350,4.012200,4.021478,20.674494,17.663965,19.058640,0.015150
,,450.407043,4.027350,4.012200,4.021492,20.674494,17.663965,19.058954,0.015150
450.500000,0.300000,450.405518,4.027350,4.012200,4.021478,20.679560,17.663965,19.058481,0.015150
,,450.415161,4.027650,4.012350,4.021564,20.679560,17.663965,19.058481,0.015300
450.500000,0.300000,450.420624,4.027500,4.012350,4.021613,20.674494,17.663965,19.058718,0.015150
450.500000,0.300000,450.391205,4.027200,4.012050,4.021350,20.674494,17.663965,19.058640,0.015150
450.500000,0.300000,450.406281,4.027500,4.012200,4.021485,20.674494,17.663965,19.058481,0.015300
,,450.406891,4.027350,4.012200,4.021490,20.679560,17.663965,19.058481,0.015150
450.500000,0.300000,450.406677,4.027350,4.012200,4.021488,20.674494,17.663965,19.058325,0.015150
,,450.406525,4.027350,4.012200,4.021487,20.679560,17.663965,19.057772,0.015150
450.500000,0.300000,450.400482,4.027350,4.012200,4.021433,20.674494,17.663965,19.057930,0.015150
,,450.407623,4.027500,4.012200,4.021497,20.679560,17.663965,19.058167,0.015300
450.500000,0.300000,450.415527,4.027500,4.012350,4.021567,20.674494,17.663965,19.057692,0.015150
,,450.421295,4.027500,4.012350,4.021619,20.674494,17.663965,19.057690,0.015150
450.500000,0.300000,450.421478,4.027500,4.012350,4.021620,20.674494,17.663965,19.057535,0.015150
,,450.421631,4.027500,4.012200,4.021622,20.674494,17.663965,19.057533,0.015300
450.399994,0.300000,450.423065,4.027500,4.012350,4.021635,20.679560,17.663965,19.057220,0.015150
,,450.422455,4.027500,4.012350,4.021629,20.674494,17.663965,19.057375,0.015150
450.500000,0.300000,450.426117,4.027650,4.012350,4.021662,20.674494,17.663965,19.056982,0.015300
,,450.402985,4.027350,4.012200,4.021455,20.674494,17.663965,19.057060,0.015150
450.500000,0.300000,450.412354,4.027500,4.012200,4.021539,20.674494,17.663965,19.056822,0.015300
,,450.410461,4.027500,4.012200,4.021522,20.674494,17.663965,19.056589,0.015300
450.399994,0.200000,450.409668,4.027350,4.012200,4.021515,20.679560,17.663965,19.056509,0.015150
,,450.408325,4.027350,4.012200,4.021503,20.674494,17.663965,19.056196,0.015150
450.500000,0.300000,450.409851,4.027500,4.012200,4.021516,20.674494,17.663965,19.055958,0.015300
450.500000,0.300000,450.394989,4.027350,4.012200,4.021384,20.674494,17.663965,19.056034,0.015150
,,450.426849,4.027500,4.012350,4.021668,20.674494,17.663965,19.055559,0.015150
450.399994,0.300000,450.427917,4.027650,4.012500,4.021678,20.674494,17.663965,19.055561,0.015150
,,450.420258,4.027500,4.012200,4.021609,20.674494,17.663965,19.055563,0.015300
450.500000,0.300000,450.412933,4.027500,4.012200,4.021544,20.674494,17.663965,19.055405,0.015300
,,450.410858,4.027350,4.012200,4.021525,20.674494,17.663965,19.055010,0.015150
450.500000,0.300000,450.411896,4.027350,4.012200,4.021535,20.674494,17.663965,19.055088,0.015150
,,450.410004,4.027350,4.012200,4.021518,20.674494,17.663965,19.054930,0.015150
450.500000,0.300000,450.407135,4.027350,4.012200,4.021492,20.674494,17.663965,19.054615,0.015150
,,450.412109,4.027500,4.012200,4.021537,20.674494,17.663965,19.054693,0.015300
450.500000,0.300000,450.416931,4.027500,4.012350,4.021580,20.679560,17.658930,19.054617,0.015150
,,450.424133,4.027500,4.012350,4.021644,20.679560,17.663965,19.054695,0.015150
450.399994,0.200000,450.397827,4.027350,4.012050,4.021409,20.674494,17.663965,19.054457,0.015300
,,450.427185,4.027500,4.012350,4.021671,20.679560,17.663965,19.054693,0.015150
450.500000,0.300000,450.427155,4.027500,4.012350,4.021671,20.679560,17.663965,19.054461,0.015150
,,450.427887,4.027500,4.012350,4.021677,20.674494,17.663965,19.054218,0.015150
450.500000,0.300000,450.427429,4.027650,4.012350,4.021674,20.674494,17.663965,19.054144,0.015300
,,450.404327,4.027350,4.012200,4.021467,20.674494,17.658930,19.054222,0.015150
450.500000,0.300000,450.412964,4.027500,4.012200,4.021544,20.674494,17.663965,19.053749,0.015300
,,450.412964,4.027500,4.012200,4.021544,20.674494,17.663965,19.053827,0.015300
450.500000,0.300000,450.399841,4.027350,4.012200,4.021427,20.674494,17.663965,19.053751,0.015150
,,450.427887,4.027500,4.012350,4.021677,20.674494,17.663965,19.053593,0.015150
450.399994,0.200000,450.428802,4.027650,4.012350,4.021686,20.674494,17.663965,19.053514,0.015300
,,450.428040,4.027500,4.012350,4.021679,20.674494,17.663965,19.053200,0.015150
450.399994,0.300000,450.399963,4.027350,4.012050,4.021428,20.674494,17.663965,19.053358,0.015300
,,450.402344,4.027350,4.012200,4.021450,20.679560,17.658930,19.053202,0.015150
450.500000,0.300000,450.428986,4.027500,4.012350,4.021688,20.674494,17.663965,19.053122,0.015150
,,450.413116,4.027500,4.012200,4.021546,20.679560,17.663965,19.052885,0.015300
450.399994,0.300000,450.411438,4.027350,4.012200,4.021531,20.679560,17.663965,19.052965,0.015150
,,450.411438,4.027350,4.012200,4.021531,20.674494,17.663965,19.052729,0.015150
450.500000,0.300000,450.414703,4.027500,4.012200,4.021560,20.674494,17.658930,19.052492,0.015300
,,450.410370,4.027500,4.012200,4.021521,20.674494,17.663965,19.052492,0.015300
450.500000,0.300000,450.408875,4.027500,4.012200,4.021508,20.674494,17.663965,19.052019,0.015300
,,450.417236,4.027500,4.012350,4.021583,20.674494,17.663965,19.052177,0.015150
450.500000,0.300000,450.400909,4.027350,4.012050,4.021437,20.674494,17.663965,19.052336,0.015300
,,450.434082,4.027650,4.012350,4.021733,20.674494,17.663965,19.052258,0.015300
450.500000,0.300000,450.431366,4.027500,4.012350,4.021708,20.674494,17.658930,19.051865,0.015150
450.500000,0.300000,450.432678,4.027500,4.012500,4.021720,20.674494,17.663965,19.051785,0.015000
,,450.416687,4.027500,4.012350,4.021577,20.679560,17.658930,19.051157,0.015150
450.500000,0.300000,450.417847,4.027500,4.012350,4.021588,20.674494,17.663965,19.051077,0.015150
,,450.418060,4.027500,4.012200,4.021590,20.674494,17.663965,19.051311,0.015300
450.500000,0.300000,450.402832,4.027350,4.012200,4.021454,20.679560,17.658930,19.051157,0.015150
,,450.416260,4.027500,4.012350,4.021574,20.679560,17.663965,19.050764,0.015150
450.500000,0.300000,450.421295,4.027500,4.012350,4.021619,20.674494,17.663965,19.050680,0.015150
,,450.429504,4.027650,4.012350,4.021692,20.674494,17.658930,19.050840,0.015300
450.500000,0.300000,450.434052,4.027650,4.012350,4.021733,20.679560,17.658930,19.050684,0.015300
,,450.404480,4.027350,4.012200,4.021469,20.674494,17.663965,19.050367,0.015150
450.500000,0.200000,450.437286,4.027800,4.012500,4.021761,20.674494,17.658930,19.050447,0.015300
,,450.435822,4.027650,4.012350,4.021749,20.674494,17.658930,19.049976,0.015300
450.500000,0.300000,450.405029,4.027350,4.012200,4.021473,20.674494,17.658930,19.049974,0.015150
,,450.434814,4.027650,4.012500,4.021739,20.679560,17.663965,19.050526,0.015150
450.500000,0.300000,450.410461,4.027500,4.012200,4.021522,20.674494,17.658930,19.049658,0.015300
,,450.428558,4.027500,4.012200,4.021684,20.674494,17.663965,19.049973,0.015300
450.500000,0.300000,450.418701,4.027500,4.012350,4.021595,20.674494,17.663965,19.049660,0.015150
,,450.419647,4.027500,4.012350,4.021604,20.674494,17.658930,19.049189,0.015150
450.500000,0.300000,450.419830,,4.012350,4.021605,20.679560,17.663965,19.049658,0.015150
450.500000,0.300000,450.420441,4.027500,4.012350,4.021611,20.679560,17.663965,19.049580,0.015150
450.399994,0.200000,450.406403,4.027350,4.012200,4.021486,20.674494,17.663965,19.049028,0.015150
,,450.405762,4.027350,4.012200,4.021480,20.679560,17.658930,19.048874,0.015150
450.399994,0.200000,450.406403,4.027350,4.012200,4.021486,20.674494,17.663965,19.048714,0.015150
,,450.407623,4.027500,4.012200,4.021497,20.674494,17.658930,19.048477,0.015300
450.500000,0.300000,450.393982,4.027200,4.012050,4.021375,20.674494,17.663965,19.048874,0.015150
,,450.425171,4.027500,4.012350,4.021653,20.674494,17.658930,19.048243,0.015150
450.399994,0.200000,450.421021,4.027500,4.012200,4.021616,20.674494,17.658930,19.048321,0.015300
,,450.420563,4.027500,4.012350,4.021612,20.679560,17.658930,19.048557,0.015150
450.399994,0.200000,450.386627,4.027200,4.012050,4.021309,20.674494,17.658930,19.048006,0.015150
,,450.418854,4.027500,4.012350,4.021597,20.679560,17.658930,19.047770,0.015150
450.500000,0.300000,450.421783,4.027500,4.012350,4.021623,20.679560,17.658930,19.047928,0.015150
,,450.413727,4.027500,4.012200,4.021551,20.674494,17.658930,19.048006,0.015300
450.500000,0.200000,450.408691,4.027350,4.012200,4.021506,20.674494,17.658930,19.047771,0.015150
,,450.434540,4.027650,4.012500,4.021737,20.674494,17.658930,19.047928,0.015150
450.500000,0.300000,450.439484,4.027800,4.012500,4.021781,20.674494,17.663965,19.047848,0.015300
,,450.407318,4.027500,4.012200,4.021494,20.674494,17.658930,19.047142,0.015300
450.500000,0.300000,450.441681,4.027650,4.012500,4.021801,20.674494,17.658930,19.047531,0.015150
,,450.437805,4.027650,4.012500,4.021766,20.679560,17.658930,19.046824,0.015150
450.500000,0.300000,450.437805,4.027500,4.012500,4.021766,20.674494,17.658930,19.047298,0.015000
,,450.422607,4.027500,4.012350,4.021630,20.674494,17.658930,19.046589,0.015150
450.500000,0.200000,450.416412,4.027500,4.012200,4.021575,20.674494,17.658930,19.046745,0.015300
