Time,total_v,max_v,min_v,avg_v,max-min,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,max_temp,min_temp,avg_temp,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,undervoltage,overvoltage,pec,overtemperature,openwire,openwire_temp
2964652,95.473358,3.414000,3.405300,3.409763,0.008700,3.408000,3.409200,3.409650,3.409350,3.407250,3.408000,3.410100,3.405300,3.408300,3.410100,3.411600,3.408450,3.410250,3.412650,3.412950,3.410250,3.413100,3.409800,3.414000,3.410100,3.407850,3.409950,3.410100,3.408150,3.408000,3.409350,3.412500,3.409050,21.709314,20.456873,20.758230,20.618799,20.639063,20.542902,20.659327,20.456873,20.482172,21.709314,20.796045,,,,,,,21.013910,0,0,0,0,0,0
2965152,95.472298,3.413850,3.405300,3.409725,0.008550,3.407850,3.409200,3.409650,3.409350,3.407250,3.408000,3.409950,3.405300,3.408300,3.410100,3.411450,3.408450,3.410250,3.412500,3.412950,3.410250,3.413100,3.409650,3.413850,3.410100,3.407850,3.409800,3.410100,3.408150,3.408000,3.409350,3.412500,3.409050,21.709314,20.456873,20.757914,20.618799,20.639063,20.542902,20.654261,20.456873,20.482172,21.709314,20.796045,,,,,,,21.013910,0,0,0,0,0,0
2965654,95.471542,3.413850,3.405300,3.409698,0.008550,3.407850,3.409200,3.409650,3.409350,3.407250,3.408000,3.409950,3.405300,3.408150,3.409950,3.411450,3.408300,3.410250,3.412500,3.412800,3.410100,3.413100,3.409650,3.413850,3.409950,3.407850,3.409950,3.410100,3.408150,3.408000,3.409350,3.412500,3.409050,21.714411,20.456873,20.758867,20.613764,20.644129,20.542902,20.654261,20.456873,20.482172,21.714411,20.796045,,,,,,,21.013910,0,0,0,0,0,0
2966154,95.470505,3.413850,3.405300,3.409661,0.008550,3.407700,3.409050,3.409650,3.409350,3.407100,3.408000,3.409950,3.405300,3.408150,3.409950,3.411450,3.408300,3.410250,3.412500,3.412800,3.410250,3.413100,3.409650,3.413850,3.409950,3.407850,3.409800,3.409950,3.408000,3.407850,3.409200,3.412500,3.409050,21.714411,20.456873,20.758549,20.618799,20.639063,20.542902,20.654261,20.456873,20.482172,21.714411,20.796045,,,,,,,21.013910,0,0,0,0,0,0
2966655,95.468857,3.413700,3.405150,3.409602,0.008550,3.407700,3.409050,3.409500,3.409200,3.407100,3.408000,3.409950,3.405150,3.408150,3.409950,3.411450,3.408150,3.410100,3.412350,3.412650,3.410100,3.413100,3.409500,3.413700,3.409950,3.407850,3.409800,3.409950,3.408000,3.407850,3.409200,3.412350,3.409050,21.714411,20.456873,20.759182,20.618799,20.644129,20.542902,20.659327,20.456873,20.482172,21.714411,20.796045,,,,,,,21.013910,0,0,0,0,0,0
2967156,95.468704,3.413700,3.405150,3.409597,0.008550,3.407850,3.409050,3.409500,3.409350,3.407100,3.407850,3.409950,3.405150,3.408000,3.409950,3.411450,3.408300,3.410100,3.412350,3.412650,3.410100,3.412950,3.409500,3.413700,3.409950,3.407850,3.409800,3.409950,3.408000,3.407850,3.409200,3.412350,3.408900,21.714411,20.461939,20.760132,20.618799,20.644129,20.542902,20.659327,20.461939,20.482172,21.714411,20.796045,,,,,,,21.013910,0,0,0,0,0,0
2967657,95.467056,3.413700,3.405150,3.409538,0.008550,3.407700,3.408900,3.409500,3.409200,3.407100,3.407850,3.409800,3.405150,3.408000,3.409800,3.411300,3.408150,3.410100,3.412350,3.412650,3.410100,3.412950,3.409500,3.413700,3.409950,3.407700,3.409650,3.409950,3.407850,3.407700,3.409200,3.412350,3.408900,21.714411,20.461939,20.760448,20.618799,20.644129,20.542902,20.659327,20.461939,20.482172,21.714411,20.801111,,,,,,,21.013910,0,0,0,0,0,0
2968158,95.465416,3.413700,3.405000,3.409479,0.008700,3.407550,3.408900,3.409350,3.409050,3.406950,3.407850,3.409800,3.405000,3.408000,3.409800,3.411300,3.408150,3.409950,3.412350,3.412650,3.409950,3.412950,3.409350,3.413700,3.409950,3.407700,3.409650,3.409800,3.407850,3.407700,3.409050,3.412350,3.408750,21.714411,20.461939,20.761398,20.618799,20.644129,20.542902,20.659327,20.461939,20.482172,21.714411,20.801111,,,,,,,21.018976,0,0,0,0,0,0
2968659,95.464951,3.413700,3.405000,3.409462,0.008700,3.407550,3.408900,3.409350,3.409050,3.406800,3.407700,3.409800,3.405000,3.408000,3.409800,3.411300,3.408150,3.409950,3.412350,3.412650,3.409950,3.412950,3.409350,3.413700,3.409800,3.407700,3.409650,3.409800,3.407850,3.407700,3.409050,3.412200,3.408900,21.714411,20.461939,20.761082,20.618799,20.644129,20.542902,20.659327,20.461939,20.482172,21.714411,20.796045,,,,,,,21.018976,0,0,0,0,0,0
2969160,95.463448,3.413700,3.405000,3.409409,0.008700,3.407550,3.408750,3.409350,3.409050,3.406800,3.407700,3.409800,3.405000,3.407850,3.409800,3.411300,3.408000,3.409950,3.412200,3.412650,3.409800,3.412800,3.409350,3.413700,3.409800,3.407550,3.409500,3.409800,3.407850,3.407550,3.409050,3.412200,3.408750,21.714411,20.456873,20.760448,20.618799,20.644129,20.542902,20.659327,20.456873,20.482172,21.714411,20.801111,,,,,,,21.013910,0,0,0,0,0,0
2969661,95.462105,3.413550,3.404850,3.409361,0.008700,3.407550,3.408750,3.409350,3.409050,3.406800,3.407550,3.409650,3.404850,3.407850,3.409800,3.411150,3.408000,3.409800,3.412200,3.412500,3.409950,3.412800,3.409350,3.413550,3.409800,3.407550,3.409500,3.409650,3.407700,3.407550,3.408900,3.412200,3.408750,21.714411,20.461939,20.760765,20.618799,20.644129,20.542902,20.659327,20.461939,20.482172,21.714411,20.801111,,,,,,,21.013910,0,0,0,0,0,0
2970162,95.461357,3.413550,3.404850,3.409334,0.008700,3.407550,3.408750,3.409350,3.408900,3.406800,3.407550,3.409650,3.404850,3.407850,3.409650,3.411150,3.408000,3.409800,3.412200,3.412500,3.409800,3.412800,3.409350,3.413550,3.409650,3.407400,3.409500,3.409650,3.407700,3.407550,3.408900,3.412200,3.408750,21.719477,20.461939,20.762032,20.618799,20.644129,20.547968,20.659327,20.461939,20.482172,21.719477,20.801111,,,,,,,21.018976,0,0,0,0,0,0
2970664,95.460007,3.413400,3.404850,3.409286,0.008550,3.407400,3.408750,3.409200,3.408900,3.406800,3.407550,3.409500,3.404850,3.407700,3.409650,3.411150,3.408000,3.409950,3.412200,3.412500,3.409800,3.412650,3.409200,3.413400,3.409650,3.407400,3.409350,3.409650,3.407700,3.407400,3.408900,3.412200,3.408600,21.714411,20.461939,20.761715,20.618799,20.644129,20.547968,20.659327,20.461939,20.482172,21.714411,20.801111,,,,,,,21.018976,0,0,0,0,0,0
2971164,95.459404,3.413550,3.404850,3.409264,0.008700,3.407400,3.408600,3.409200,3.408900,3.406650,3.407550,3.409650,3.404850,3.407850,3.409650,3.411150,3.407850,3.409800,3.412200,3.412350,3.409800,3.412800,3.409050,3.413550,3.409650,3.407400,3.409350,3.409650,3.407550,3.407400,3.408900,3.412050,3.408600,21.719477,20.461939,20.762032,20.618799,20.644129,20.547968,20.659327,20.461939,20.482172,21.719477,20.801111,,,,,,,21.018976,0,0,0,0,0,0
2971666,95.457748,3.413400,3.404700,3.409205,0.008700,3.407250,3.408600,3.409050,3.408900,3.406650,3.407550,3.409500,3.404700,3.407700,3.409500,3.411000,3.407850,3.409800,3.412050,3.412350,3.409800,3.412650,3.409200,3.413400,3.409650,3.407400,3.409350,3.409500,3.407550,3.407400,3.408750,3.412050,3.408600,21.714411,20.461939,20.762030,20.623865,20.644129,20.547968,20.659327,20.461939,20.482172,21.714411,20.801111,,,,,,,21.013910,0,0,0,0,0,0
2972166,95.456696,3.413400,3.404700,3.409168,0.008700,3.407250,3.408600,3.409050,3.408750,3.406650,3.407400,3.409500,3.404700,3.407700,3.409500,3.411000,3.407850,3.409800,3.412050,3.412350,3.409650,3.412650,3.409050,3.413400,3.409650,3.407250,3.409350,3.409500,3.407550,3.407400,3.408750,3.411900,3.408450,21.719477,20.467005,20.762032,20.618799,20.644129,20.542902,20.659327,20.467005,20.482172,21.719477,20.801111,,,,,,,21.018976,0,0,0,0,0,0
2972667,95.456390,3.413400,3.404700,3.409157,0.008700,3.407250,3.408450,3.409050,3.408750,3.406650,3.407400,3.409500,3.404700,3.407550,3.409500,3.411000,3.407850,3.409650,3.412050,3.412350,3.409650,3.412650,3.409050,3.413400,3.409500,3.407400,3.409350,3.409500,3.407550,3.407400,3.408750,3.412050,3.408450,21.719477,20.461939,20.762663,20.618799,20.644129,20.547968,20.659327,20.461939,20.487238,21.719477,20.801111,,,,,,,21.018976,0,0,0,0,0,0
2973168,95.454300,3.413250,3.404700,3.409082,0.008550,3.407250,3.408450,3.408900,3.408750,3.406500,3.407400,3.409350,3.404700,3.407550,3.409350,3.410850,3.407700,3.409650,3.412050,3.412350,3.409500,3.412650,3.409050,3.413250,3.409500,3.407250,3.409200,3.409350,3.407550,3.407250,3.408600,3.411900,3.408450,21.719477,20.461939,20.762980,20.623865,20.649195,20.547968,20.659327,20.461939,20.482172,21.719477,20.801111,,,,,,,21.018976,0,0,0,0,0,0
2973669,95.453552,3.413250,3.404550,3.409055,0.008700,3.407100,3.408450,3.408900,3.408600,3.406500,3.407250,3.409350,3.404550,3.407550,3.409350,3.410850,3.407700,3.409650,3.411900,3.412350,3.409650,3.412500,3.409050,3.413250,3.409350,3.407250,3.409200,3.409500,3.407550,3.407250,3.408750,3.411900,3.408300,21.719477,20.461939,20.763929,20.623865,20.644129,20.547968,20.659327,20.461939,20.487238,21.719477,20.801111,,,,,,,21.018976,0,0,0,0,0,0
2974170,95.452492,3.413250,3.404550,3.409018,0.008700,3.407100,3.408450,3.408900,3.408600,3.406500,3.407250,3.409350,3.404550,3.407400,3.409350,3.410850,3.407700,3.409650,3.411900,3.412200,3.409500,3.412500,3.409050,3.413250,3.409350,3.407100,3.409200,3.409350,3.407400,3.407100,3.408600,3.411900,3.408450,21.724573,20.461939,20.762667,20.618799,20.644129,20.542902,20.659327,20.461939,20.482172,21.724573,20.801111,,,,,,,21.018976,0,0,0,0,0,0
2974671,95.451294,3.413100,3.404400,3.408975,0.008700,3.407100,3.408300,3.408900,3.408600,3.406350,3.407250,3.409350,3.404400,3.407400,3.409350,3.410850,3.407700,3.409500,3.411900,3.412200,3.409500,3.412500,3.408900,3.413100,3.409350,3.407100,3.409050,3.409350,3.407400,3.407100,3.408600,3.411900,3.408300,21.719477,20.461939,20.764244,20.623865,20.649195,20.547968,20.664362,20.461939,20.482172,21.719477,20.801111,,,,,,,21.018976,0,0,0,0,0,0
2975172,95.450241,3.413250,3.404400,3.408937,0.008850,3.407100,3.408300,3.408900,3.408600,3.406350,3.407100,3.409200,3.404400,3.407400,3.409200,3.410700,3.407550,3.409500,3.411900,3.412200,3.409350,3.412500,3.408900,3.413250,3.409350,3.407100,3.409050,3.409350,3.407250,3.407100,3.408600,3.411750,3.408300,21.719477,20.461939,20.763613,20.623865,20.649195,20.547968,20.659327,20.461939,20.487238,21.719477,20.801111,,,,,,,21.018976,0,0,0,0,0,0
2975673,95.448746,3.413100,3.404400,3.408884,0.008700,3.406950,3.408300,3.408750,3.408600,3.406350,3.407100,3.409200,3.404400,3.407400,3.409200,3.410700,3.407550,3.409500,3.411750,3.412050,3.409350,3.412350,3.408750,3.413100,3.409350,3.407100,3.409050,3.409200,3.407250,3.407100,3.408450,3.411750,3.408150,21.724573,20.467005,20.765196,20.623865,20.649195,20.547968,20.664362,20.467005,20.482172,21.724573,20.801111,,,,,,,21.018976,0,0,0,0,0,0
2976174,95.447556,3.413100,3.404400,3.408841,0.008700,3.406950,3.408300,3.408750,3.408450,3.406200,3.407100,3.409200,3.404400,3.407250,3.409200,3.410700,3.407550,3.409500,3.411750,3.412050,3.409200,3.412350,3.408750,3.413100,3.409200,3.406950,3.408900,3.409200,3.407250,3.406950,3.408450,3.411750,3.408150,21.719477,20.467005,20.764877,20.623865,20.649195,20.547968,20.659327,20.467005,20.487238,21.719477,20.801111,,,,,,,21.018976,0,0,0,0,0,0
2976675,95.446800,3.413100,3.404250,3.408814,0.008850,3.406800,3.408150,3.408750,3.408450,3.406350,3.407100,3.409050,3.404250,3.407250,3.409200,3.410700,3.407400,3.409350,3.411750,3.412050,3.409350,3.412350,3.408750,3.413100,3.409200,3.406950,3.408900,3.409200,3.407250,3.406950,3.408450,3.411600,3.408150,21.724573,20.467005,20.765827,20.623865,20.649195,20.547968,20.664362,20.467005,20.487238,21.724573,20.806177,,,,,,,21.018976,0,0,0,0,0,0
2977176,95.445450,3.413100,3.404250,3.408766,0.008850,3.406800,3.408150,3.408600,3.408450,3.406200,3.406950,3.409050,3.404250,3.407250,3.409200,3.410550,3.407400,3.409350,3.411750,3.412050,3.409200,3.412200,3.408600,3.413100,3.409200,3.406950,3.408900,3.409200,3.407100,3.406950,3.408300,3.411600,3.408150,21.724573,20.467005,20.766144,20.623865,20.649195,20.547968,20.664362,20.467005,20.487238,21.724573,20.806177,,,,,,,21.018976,0,0,0,0,0,0
2977677,95.444092,3.413100,3.404100,3.408718,0.009000,3.406800,3.408150,3.408600,3.408300,3.406050,3.406950,3.409050,3.404100,3.407100,3.409200,3.410550,3.407400,3.409350,3.411600,3.411900,3.409200,3.412200,3.408600,3.413100,3.409050,3.406800,3.408900,3.409050,3.407100,3.406950,3.408300,3.411600,3.408150,21.724573,20.467005,20.766144,20.623865,20.649195,20.547968,20.664362,20.467005,20.487238,21.724573,20.801111,,,,,,,21.024042,0,0,0,0,0,0
2978178,95.443054,3.413100,3.404100,3.408680,0.009000,3.406800,3.408000,3.408600,3.408450,3.406050,3.406950,3.409050,3.404100,3.407100,3.409050,3.410550,3.407250,3.409200,3.411600,3.411900,3.409200,3.412200,3.408600,3.413100,3.409050,3.406800,3.408750,3.409050,3.406950,3.406950,3.408300,3.411450,3.408000,21.724573,20.467005,20.766460,20.623865,20.649195,20.547968,20.664362,20.467005,20.487238,21.724573,20.806177,,,,,,,21.024042,0,0,0,0,0,0
2978679,95.441841,3.412950,3.404100,3.408637,0.008850,3.406650,3.408000,3.408600,3.408300,3.406050,3.406800,3.408900,3.404100,3.407100,3.409050,3.410550,3.407250,3.409200,3.411600,3.411900,3.409200,3.412200,3.408600,3.412950,3.409050,3.406650,3.408750,3.409050,3.406950,3.406800,3.408150,3.411450,3.408000,21.724573,20.467005,20.765512,20.623865,20.649195,20.547968,20.659327,20.467005,20.487238,21.724573,20.801111,,,,,,,21.018976,0,0,0,0,0,0
2979180,95.440796,3.412950,3.404100,3.408600,0.008850,3.406650,3.408000,3.408450,3.408300,3.406050,3.406800,3.408900,3.404100,3.407100,3.408900,3.410400,3.407250,3.409050,3.411600,3.411900,3.409050,3.412200,3.408450,3.412950,3.409050,3.406800,3.408750,3.408900,3.406950,3.406650,3.408150,3.411450,3.408000,21.729639,20.467005,20.766460,20.623865,20.649195,20.547968,20.664362,20.467005,20.487238,21.729639,20.806177,,,,,,,21.018976,0,0,0,0,0,0
2979681,95.439751,3.412950,3.404100,3.408562,0.008850,3.406650,3.407850,3.408450,3.408150,3.406050,3.406800,3.408900,3.404100,3.407100,3.408900,3.410400,3.407250,3.409050,3.411450,3.411750,3.409050,3.412050,3.408450,3.412950,3.409050,3.406650,3.408750,3.408900,3.406950,3.406650,3.408150,3.411450,3.407850,21.724573,20.467005,20.766144,20.623865,20.649195,20.547968,20.664362,20.467005,20.487238,21.724573,20.806177,,,,,,,21.018976,0,0,0,0,0,0
2980182,95.438393,3.412800,3.403950,3.408514,0.008850,3.406500,3.407850,3.408450,3.408150,3.405900,3.406800,3.408750,3.403950,3.406950,3.408900,3.410400,3.407250,3.409050,3.411450,3.411750,3.409050,3.412200,3.408450,3.412800,3.408900,3.406650,3.408600,3.408900,3.406800,3.406650,3.408000,3.411450,3.407850,21.729639,20.467005,20.767094,20.623865,20.654261,20.547968,20.664362,20.467005,20.487238,21.729639,20.806177,,,,,,,21.024042,0,0,0,0,0,0
2980683,95.437500,3.412800,3.403950,3.408482,0.008850,3.406500,3.407850,3.408450,3.408150,3.405900,3.406650,3.408750,3.403950,3.406950,3.408900,3.410400,3.407100,3.409050,3.411450,3.411750,3.408900,3.412050,3.408450,3.412800,3.408900,3.406650,3.408600,3.408750,3.406800,3.406650,3.408000,3.411300,3.407850,21.729639,20.467005,20.767094,20.623865,20.649195,20.547968,20.664362,20.467005,20.487238,21.729639,20.806177,,,,,,,21.024042,0,0,0,0,0,0
2981184,95.435860,3.412800,3.403800,3.408424,0.009000,3.406500,3.407850,3.408300,3.408000,3.405750,3.406650,3.408750,3.403800,3.406800,3.408900,3.410250,3.407100,3.409050,3.411300,3.411600,3.408900,3.412050,3.408300,3.412800,3.408900,3.406500,3.408600,3.408750,3.406800,3.406500,3.408000,3.411300,3.407850,21.724573,20.467005,20.766460,20.623865,20.649195,20.547968,20.664362,20.467005,20.487238,21.724573,20.806177,,,,,,,21.024042,0,0,0,0,0,0
2981685,95.435242,3.412800,3.403800,3.408401,0.009000,3.406500,3.407700,3.408300,3.408000,3.405750,3.406650,3.408750,3.403800,3.406800,3.408750,3.410250,3.406950,3.409050,3.411300,3.411600,3.408900,3.411900,3.408300,3.412800,3.408900,3.406650,3.408600,3.408750,3.406800,3.406500,3.408000,3.411300,3.407700,21.724573,20.467005,20.767094,20.623865,20.649195,20.547968,20.664362,20.467005,20.487238,21.724573,20.806177,,,,,,,21.024042,0,0,0,0,0,0
2982186,95.434059,3.412650,3.403800,3.408359,0.008850,3.406500,3.407700,3.408300,3.408000,3.405750,3.406500,3.408600,3.403800,3.406800,3.408750,3.410250,3.406950,3.408900,3.411300,3.411600,3.408900,3.411900,3.408300,3.412650,3.408750,3.406500,3.408450,3.408750,3.406800,3.406500,3.407850,3.411300,3.407700,21.724573,20.472040,20.769306,20.628931,20.654261,20.553003,20.664362,20.472040,20.492304,21.724573,20.811243,,,,,,,21.024042,0,0,0,0,0,0
2982687,95.432854,3.412650,3.403800,3.408316,0.008850,3.406350,3.407700,3.408150,3.408000,3.405750,3.406500,3.408600,3.403800,3.406650,3.408750,3.410250,3.406950,3.408900,3.411300,3.411600,3.408750,3.411900,3.408150,3.412650,3.408750,3.406500,3.408450,3.408600,3.406650,3.406500,3.407850,3.411150,3.407700,21.729639,20.467005,20.767725,20.623865,20.654261,20.553003,20.664362,20.467005,20.487238,21.729639,20.806177,,,,,,,21.024042,0,0,0,0,0,0
2983188,95.432396,3.412650,3.403800,3.408300,0.008850,3.406350,3.407700,3.408150,3.408000,3.405750,3.406500,3.408600,3.403800,3.406650,3.408600,3.410250,3.406950,3.408900,3.411300,3.411600,3.408750,3.411900,3.408150,3.412650,3.408600,3.406500,3.408450,3.408600,3.406650,3.406500,3.407850,3.411150,3.407550,21.724573,20.467005,20.768042,20.628931,20.649195,20.553003,20.664362,20.467005,20.487238,21.724573,20.806177,,,,,,,21.024042,0,0,0,0,0,0
2983689,95.430740,3.412650,3.403650,3.408241,0.009000,3.406350,3.407550,3.408150,3.407850,3.405600,3.406350,3.408600,3.403650,3.406650,3.408600,3.410100,3.406950,3.408900,3.411150,3.411450,3.408750,3.411900,3.408150,3.412650,3.408600,3.406350,3.408450,3.408600,3.406500,3.406350,3.407850,3.411150,3.407550,21.724573,20.467005,20.768675,20.628931,20.654261,20.553003,20.664362,20.467005,20.487238,21.724573,20.811243,,,,,,,21.024042,0,0,0,0,0,0
2984190,95.429108,3.412650,3.403650,3.408182,0.009000,3.406200,3.407550,3.408000,3.407850,3.405450,3.406350,3.408450,3.403650,3.406650,3.408600,3.410100,3.406800,3.408750,3.411150,3.411450,3.408750,3.411750,3.408150,3.412650,3.408600,3.406350,3.408300,3.408600,3.406500,3.406350,3.407700,3.411000,3.407400,21.729639,20.467005,20.769943,20.628931,20.654261,20.553003,20.664362,20.467005,20.487238,21.729639,20.806177,,,,,,,21.029139,0,0,0,0,0,0
2984691,95.428947,3.412500,3.403500,3.408177,0.009000,3.406200,3.407550,3.408000,3.407700,3.405600,3.406350,3.408450,3.403500,3.406650,3.408600,3.410100,3.406800,3.408750,3.411150,3.411450,3.408750,3.411750,3.408150,3.412500,3.408600,3.406350,3.408300,3.408600,3.406500,3.406350,3.407700,3.411000,3.407550,21.729639,20.467005,20.770258,20.628931,20.654261,20.553003,20.664362,20.467005,20.492304,21.729639,20.811243,,,,,,,21.024042,0,0,0,0,0,0
2985192,95.427299,3.412500,3.403500,3.408118,0.009000,3.406200,3.407400,3.408000,3.407850,3.405450,3.406350,3.408450,3.403500,3.406500,3.408450,3.410100,3.406800,3.408600,3.411000,3.411300,3.408600,3.411750,3.408000,3.412500,3.408450,3.406350,3.408300,3.408450,3.406500,3.406350,3.407700,3.411000,3.407400,21.729639,20.467005,20.770575,20.628931,20.654261,20.553003,20.669428,20.467005,20.492304,21.729639,20.806177,,,,,,,21.024042,0,0,0,0,0,0
2985693,95.426094,3.412350,3.403500,3.408075,0.008850,3.406050,3.407400,3.408000,3.407700,3.405450,3.406350,3.408450,3.403500,3.406500,3.408450,3.409950,3.406650,3.408600,3.411000,3.411300,3.408600,3.411750,3.408000,3.412350,3.408450,3.406200,3.408300,3.408450,3.406500,3.406200,3.407550,3.411000,3.407400,21.729639,20.472040,20.771206,20.628931,20.654261,20.553003,20.669428,20.472040,20.492304,21.729639,20.811243,,,,,,,21.024042,0,0,0,0,0,0
2986194,95.424446,3.412350,3.403350,3.408016,0.009000,3.406050,3.407250,3.407850,3.407550,3.405300,3.406200,3.408300,3.403350,3.406500,3.408450,3.409950,3.406650,3.408600,3.411000,3.411300,3.408600,3.411600,3.408000,3.412350,3.408450,3.406200,3.408150,3.408300,3.406350,3.406200,3.407550,3.411000,3.407400,21.729639,20.472040,20.770575,20.628931,20.654261,20.553003,20.664362,20.472040,20.487238,21.729639,20.811243,,,,,,,21.029139,0,0,0,0,0,0
2986695,95.423553,3.412350,3.403500,3.407984,0.008850,3.406050,3.407400,3.407850,3.407550,3.405300,3.406200,3.408300,3.403500,3.406350,3.408300,3.409950,3.406500,3.408600,3.411000,3.411300,3.408450,3.411600,3.408000,3.412350,3.408450,3.406050,3.408150,3.408300,3.406350,3.406050,3.407550,3.410850,3.407250,21.729639,20.472040,20.771841,20.628931,20.659327,20.553003,20.669428,20.472040,20.487238,21.729639,20.811243,,,,,,,21.029139,0,0,0,0,0,0
2987196,95.422493,3.412350,3.403350,3.407946,0.009000,3.405900,3.407250,3.407850,3.407550,3.405300,3.406200,3.408150,3.403350,3.406350,3.408300,3.409800,3.406650,3.408600,3.411000,3.411300,3.408450,3.411600,3.407850,3.412350,3.408450,3.406050,3.408000,3.408300,3.406200,3.406050,3.407550,3.410850,3.407250,21.729639,20.472040,20.771843,20.628931,20.659327,20.553003,20.664362,20.472040,20.487238,21.729639,20.811243,,,,,,,21.029139,0,0,0,0,0,0
2987697,95.421303,3.412350,3.403350,3.407904,0.009000,3.405900,3.407250,3.407850,3.407550,3.405300,3.406050,3.408300,3.403350,3.406350,3.408300,3.409800,3.406500,3.408450,3.410850,3.411150,3.408300,3.411450,3.407850,3.412350,3.408300,3.406050,3.408000,3.408300,3.406200,3.406050,3.407400,3.410850,3.407250,21.734735,20.472040,20.772160,20.628931,20.659327,20.553003,20.669428,20.472040,20.492304,21.734735,20.811243,,,,,,,21.024042,0,0,0,0,0,0
2988198,95.419647,3.412200,3.403200,3.407845,0.009000,3.405900,3.407250,3.407700,3.407400,3.405150,3.406050,3.408150,3.403200,3.406200,3.408300,3.409800,3.406500,3.408450,3.410850,3.411150,3.408300,3.411450,3.407700,3.412200,3.408300,3.405900,3.408000,3.408300,3.406200,3.405900,3.407400,3.410700,3.407250,21.729639,20.472040,20.772158,20.628931,20.659327,20.553003,20.669428,20.472040,20.492304,21.729639,20.811243,,,,,,,21.029139,0,0,0,0,0,0
2988699,95.418892,3.412200,3.403200,3.407818,0.009000,3.405900,3.407100,3.407700,3.407400,3.405150,3.406050,3.408150,3.403200,3.406200,3.408150,3.409650,3.406500,3.408450,3.410850,3.411150,3.408300,3.411450,3.407700,3.412200,3.408300,3.405900,3.408000,3.408150,3.406200,3.405900,3.407400,3.410700,3.407100,21.734735,20.472040,20.771841,20.628931,20.659327,20.553003,20.669428,20.472040,20.492304,21.734735,20.811243,,,,,,,21.024042,0,0,0,0,0,0
2989200,95.417694,3.412200,3.403050,3.407775,0.009150,3.405900,3.407100,3.407700,3.407400,3.405150,3.405900,3.408000,3.403050,3.406200,3.408150,3.409800,3.406350,3.408300,3.410850,3.411150,3.408300,3.411450,3.407700,3.412200,3.408150,3.405900,3.407850,3.408150,3.406050,3.405900,3.407250,3.410700,3.407100,21.729639,20.472040,20.772474,20.628931,20.659327,20.558069,20.669428,20.472040,20.492304,21.729639,20.811243,,,,,,,21.024042,0,0,0,0,0,0
2989701,95.416801,3.412200,3.403050,3.407743,0.009150,3.405750,3.407100,3.407700,3.407400,3.405000,3.405900,3.408000,3.403050,3.406200,3.408150,3.409650,3.406350,3.408300,3.410700,3.411150,3.408150,3.411450,3.407700,3.412200,3.408300,3.405900,3.407850,3.408150,3.406050,3.405900,3.407250,3.410550,3.406950,21.734735,20.472040,20.773428,20.628931,20.659327,20.553003,20.669428,20.472040,20.492304,21.734735,20.811243,,,,,,,21.029139,0,0,0,0,0,0
2990703,95.414246,3.412050,3.403050,3.407652,0.009000,3.405750,3.406950,3.407550,3.407250,3.405000,3.405750,3.408000,3.403050,3.406050,3.408000,3.409650,3.406350,3.408150,3.410550,3.411000,3.408150,3.411300,3.407550,3.412050,3.408150,3.405750,3.407700,3.408000,3.406050,3.405750,3.407250,3.410550,3.406950,21.734735,20.472040,20.773111,20.628931,20.659327,20.553003,20.669428,20.472040,20.492304,21.734735,20.811243,,,,,,,21.029139,0,0,0,0,0,0
2991204,95.413498,3.412050,3.403050,3.407625,0.009000,3.405600,3.406950,3.407550,3.407250,3.404850,3.405750,3.407850,3.403050,3.406050,3.408000,3.409500,3.406350,3.408300,3.410700,3.410850,3.408150,3.411300,3.407550,3.412050,3.408000,3.405750,3.407700,3.407850,3.406050,3.405750,3.407250,3.410550,3.406950,21.734735,20.472040,20.773745,20.628931,20.659327,20.553003,20.669428,20.472040,20.492304,21.734735,20.811243,,,,,,,21.029139,0,0,0,0,0,0
2991705,95.411697,3.412050,3.402900,3.407561,0.009150,3.405600,3.406950,3.407400,3.407100,3.405000,3.405750,3.407850,3.402900,3.405900,3.408000,3.409500,3.406200,3.408150,3.410550,3.410850,3.408150,3.411300,3.407550,3.412050,3.408000,3.405600,3.407700,3.407850,3.405900,3.405600,3.407100,3.410400,3.406800,21.734735,20.472040,20.773743,20.628931,20.659327,20.558069,20.669428,20.472040,20.492304,21.734735,20.811243,,,,,,,21.029139,0,0,0,0,0,0
2992206,95.411102,3.412050,3.402900,3.407539,0.009150,3.405600,3.406800,3.407400,3.407100,3.404850,3.405750,3.407850,3.402900,3.405900,3.408000,3.409500,3.406200,3.408150,3.410550,3.410850,3.408000,3.411300,3.407400,3.412050,3.408000,3.405600,3.407700,3.407850,3.405900,3.405600,3.407100,3.410400,3.406800,21.739801,20.472040,20.775326,20.633997,20.659327,20.558069,20.669428,20.472040,20.492304,21.739801,20.816309,,,,,,,21.029139,0,0,0,0,0,0
