"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.963934493E2,-1.694468278E-3,1.182999535E-2,-4.701863050E-2
2.964433003E2,-4.605595954E-3,2.992557462E-2,-7.197337747E-3
2.964931513E2,-1.041118674E-2,1.264115034E-2,-3.504470229E-2
2.965430023E2,-1.191013874E-2,1.429007429E-2,-3.309874892E-2
2.965928523E2,-1.994814165E-4,1.839156716E-2,-1.063959360E-2
2.966427033E2,-7.183998786E-3,5.647807326E-3,-2.649782717E-2
2.966925543E2,-4.033317994E-3,2.165790405E-2,-3.248596072E-2
2.967424053E2,-9.954281654E-3,1.892871615E-2,-1.122197628E-2
2.967922553E2,-7.672022022E-3,1.563126110E-2,-3.561889887E-2
2.968421063E2,-1.361615527E-2,2.695750969E-2,-1.391637325E-2
2.968919573E2,-9.448588863E-3,9.619930554E-3,-5.028020740E-2
2.969418073E2,-1.488887485E-2,1.746493880E-2,-1.973961532E-2
2.969916583E2,-1.135127284E-3,2.038908566E-2,-2.602888048E-2
2.970415093E2,-6.512409523E-3,1.043057391E-2,-3.680763781E-2
2.970913593E2,-2.434780598E-2,1.229124016E-2,-3.081775010E-2
2.971412103E2,-1.812326219E-3,1.972667836E-2,-1.464902937E-2
2.971910613E2,-1.093674179E-2,1.551781598E-2,-2.992488027E-2
2.972409113E2,-1.380313827E-2,2.122542023E-2,-1.330650866E-2
2.972907623E2,-1.265532983E-2,1.679524988E-2,-3.756134391E-2
2.973406133E2,-2.766235499E-2,1.162796491E-2,-1.197568238E-2
2.973904633E2,1.142666537E-2,4.898185143E-3,-4.176373780E-2
2.974403143E2,-1.262525322E-2,1.898678631E-2,-3.146386743E-3
2.974901640E2,-1.936877394E-2,3.378548613E-3,-3.204040289E-2
2.975400150E2,-6.958369352E-3,2.309756164E-2,-1.961974740E-2
2.975898660E2,-1.208747383E-3,1.033460649E-2,-2.411859512E-2
2.976397160E2,-1.605815353E-2,1.229276592E-2,-2.876011491E-2
2.976895670E2,-3.301411048E-3,1.325059466E-2,-2.996931911E-2
2.977394170E2,-8.036029469E-3,1.446306051E-2,-3.879978418E-2
2.977892680E2,-6.675985381E-3,1.287773416E-2,-4.270630896E-2
2.978391180E2,-7.072408330E-3,2.684786526E-2,-6.940060258E-3
2.978889690E2,-8.956216760E-3,1.268132254E-2,-2.983600259E-2
2.979388200E2,2.013898015E-2,8.527506217E-3,-4.690753341E-2
2.979886700E2,-6.631911993E-3,9.615435507E-3,-4.234553576E-3
2.980385210E2,-1.641143499E-2,1.279237395E-2,-3.986748576E-2
2.980883710E2,2.337753363E-3,8.914546212E-3,-4.840442061E-2
2.981382220E2,6.219719835E-3,3.294449206E-3,-2.280297160E-2
2.981880720E2,-2.260149848E-2,1.457460528E-2,-7.387372255E-3
2.982379230E2,-6.619906928E-3,-4.843047727E-4,-3.657550335E-2
2.982877730E2,-7.108368706E-3,2.498183602E-2,-1.935311437E-2
2.983376240E2,-3.467015158E-3,5.331345052E-3,-2.968514442E-2
2.983874740E2,-1.367088156E-2,2.428905060E-2,-3.193807662E-2
2.984373250E2,1.234657858E-3,4.252826124E-3,-4.315888345E-2
2.984871757E2,-2.111992367E-2,1.305224614E-2,-3.942192793E-3
2.985370257E2,4.056944400E-3,1.126027554E-2,-4.196605146E-2
2.985868767E2,-4.608227201E-3,6.867463421E-3,-2.401042163E-2
2.986367267E2,-1.503626123E-2,8.387154769E-3,-1.906426191E-2
2.986865777E2,-4.788960982E-3,4.433020866E-3,-4.152107835E-2
2.987364277E2,2.294465695E-3,1.314225672E-2,-1.443560600E-2
2.987862787E2,-1.674141895E-2,5.907478519E-3,-2.745092332E-2
2.988361287E2,-7.527230345E-3,6.996595524E-3,-4.346937060E-2
2.988859797E2,-6.823463123E-3,1.292313231E-2,-1.369184017E-2
2.989358297E2,-1.067798423E-2,-2.872938048E-3,-5.620519102E-2
2.989856807E2,-1.046903763E-2,2.974361658E-2,-1.863799989E-2
2.990355307E2,-4.439863935E-4,6.350204106E-3,-4.108429134E-2
2.990853807E2,-1.258786758E-2,1.125541504E-2,-2.671300471E-2
2.991352317E2,3.109019380E-3,1.065159867E-2,-4.258293271E-2
2.991850817E2,-1.175875068E-2,1.090255385E-2,-1.413564384E-2
2.992349327E2,-1.581085285E-2,2.081136427E-2,-3.718595266E-2
2.992847827E2,4.074888043E-3,5.504678451E-3,-3.928978086E-2
2.993346327E2,-1.177260127E-2,-2.262854185E-3,-3.974527895E-2
2.993844837E2,-1.058506832E-2,1.636243715E-2,-1.189265192E-2
2.994343337E2,-3.440666143E-3,6.506105494E-3,-4.228764832E-2
2.994841845E2,-1.391089149E-4,1.080895272E-2,-1.444730043E-2
2.995340345E2,-1.103703981E-2,2.164943472E-2,-5.486150086E-2
2.995838845E2,-2.092992570E-3,3.210834023E-3,-3.075635433E-3
2.996337355E2,-8.205014002E-3,1.857665895E-2,-2.283688545E-2
2.996835855E2,4.809334874E-5,5.482678302E-4,-4.589479566E-2
2.997334365E2,1.070588641E-3,2.551362201E-2,-2.403205633E-4
2.997832865E2,-1.806976017E-2,-5.992025603E-3,-2.073422670E-2
2.998331365E2,-9.670746513E-4,9.883046122E-3,-6.535959184E-2
2.998829875E2,-8.341765758E-3,1.809497628E-2,5.678406537E-2
2.999328375E2,-1.567830378E-2,-1.347728390E-3,-1.247895223E-1
2.999826875E2,-7.322906703E-4,8.607037487E-3,4.210229158E-2
3.000325385E2,5.039514173E-3,1.747327108E-2,-5.714074552E-2
3.000823885E2,-1.816262126E-2,4.032313004E-3,-2.767662585E-2
3.001322385E2,6.534464490E-3,1.189619679E-2,1.510920525E-3
3.001820895E2,2.542095277E-3,1.051954295E-2,-5.283017814E-2
3.002319395E2,-1.382616168E-2,1.153589867E-2,-4.234962881E-2
3.002817895E2,-2.550116926E-4,1.397598744E-2,-6.279324889E-3
3.003316405E2,-2.686028145E-3,-3.335891347E-3,-6.046020985E-2
3.003814905E2,-4.944606554E-3,5.215149913E-3,-8.374382257E-3
3.004313405E2,1.851391101E-2,-3.361381553E-3,-5.493517578E-2
3.004811906E2,-2.016620625E-2,1.534858477E-2,-8.983077407E-3
3.005310406E2,-1.250032380E-2,1.175616511E-2,-2.874491215E-2
3.005808906E2,1.860492658E-3,4.381117690E-3,-4.955047488E-2
3.006307416E2,-6.988665238E-3,-6.694696471E-4,-1.032793701E-2
3.006805916E2,-2.266508695E-3,2.113472443E-2,-3.352968872E-2
3.007304416E2,4.728570208E-4,-4.479049416E-3,-4.550712526E-2
3.007802926E2,-9.654282946E-3,3.031527327E-2,-1.152720094E-2
3.008301426E2,9.657224827E-4,-1.331149707E-2,-4.415466428E-2
3.008799926E2,-5.842373427E-3,1.682757402E-2,-1.691774905E-2
3.009298436E2,-8.693329599E-3,-6.230902635E-3,-2.409812987E-2
3.009796936E2,-2.015290383E-2,9.896266311E-3,-2.379465938E-2
3.010295436E2,1.266463056E-2,1.772094634E-2,-4.984108150E-2
3.010793936E2,-9.184258170E-3,1.365893131E-2,-3.503008425E-2
3.011292446E2,-1.498754662E-2,4.274817137E-3,-2.859405398E-2
3.011790946E2,2.980746087E-3,1.268018050E-2,-4.133455217E-2
3.012289446E2,-8.430003896E-3,4.138695784E-3,-1.156111479E-2
3.012787956E2,-1.064653717E-2,2.504216284E-2,-3.715905547E-2
3.013286456E2,1.482086442E-3,-1.633543032E-2,-4.554688632E-2
3.013784956E2,-5.448143184E-3,4.089117791E-2,-4.255311191E-2
3.014283466E2,-2.165147211E-2,-4.714823769E-2,-2.861568868E-2
3.014782011E2,2.133062443E-2,4.375103281E-2,-4.479084134E-2
3.015280511E2,1.656424832E-3,3.207227021E-2,-3.071951687E-2
3.015779011E2,-2.433764644E-2,-6.037389033E-2,-6.755872965E-3
3.016277521E2,3.938054061E-2,9.411296418E-2,-9.748010159E-2
3.016776021E2,-1.661303602E-2,-3.502981930E-2,7.481921732E-2
3.017274521E2,1.477892892E-2,1.434120088E-2,-1.076519179E-1
3.017773031E2,-3.366782919E-2,3.083949443E-3,2.422384501E-2
3.018271531E2,8.648031950E-2,1.528722647E-1,5.652743107E-1
3.018770031E2,-1.201723598E-1,-3.744269568E-2,1.143183285E-1
3.019268531E2,1.527424656E-1,7.412177240E-3,-3.962722367E-1
3.019767041E2,1.644017771E-3,-3.987983800E-2,-6.663954735E-2
3.020265541E2,-6.162859317E-2,4.176709081E-2,3.159478658E-1
3.020764041E2,-9.460941106E-3,-8.332250328E-3,-3.007614774E-1
3.021262541E2,3.439931586E-2,-3.709154297E-2,4.966040254E-2
3.021761051E2,-4.651825503E-4,-3.458098155E-3,9.246260583E-2
3.022259551E2,-8.849760890E-3,1.586703180E-2,-1.184365225E-1
3.022758051E2,2.749296846E-2,1.898064216E-2,-1.269711185E-1
3.023256561E2,-4.002908818E-2,4.000340612E-3,9.336892426E-2
3.023755061E2,2.592046944E-2,2.594432882E-2,-6.515786290E-2
3.024253561E2,-7.535325084E-3,-7.095943373E-3,-5.723605514E-2
3.024752018E2,-8.642860819E-3,2.107586855E-2,1.251070261E-2
3.025250528E2,2.488911197E-2,-5.292726019E-3,-1.054533648E-1
3.025749028E2,-2.704311658E-2,8.756004442E-3,4.303258359E-2
3.026247528E2,-7.266115621E-3,-8.609339828E-4,-7.252944767E-2
3.026746028E2,-2.685576813E-2,8.107776633E-3,-1.549570620E-2
3.027244538E2,1.080530735E-2,-1.103369594E-3,-7.148455024E-2
3.027743038E2,1.073219888E-2,3.187307202E-2,-1.730191112E-3
3.028241538E2,1.713921234E-2,-1.267108077E-2,-4.528843939E-2
3.028740038E2,-1.776771493E-2,3.187664431E-3,-1.745159984E-2
3.029238548E2,-1.147190820E-2,-6.945213117E-4,-2.957872510E-2
3.029737048E2,1.784948459E-2,1.845204016E-2,-5.846806347E-2
3.030235548E2,1.637571216E-2,3.264025412E-4,-1.101732373E-2
3.030734048E2,1.151243672E-2,5.530125716E-2,-3.498096764E-2
3.031232558E2,-2.300265402E-2,-2.980252728E-2,-1.506301224E-2
3.031731058E2,1.543434698E-2,1.876006966E-2,-4.065685987E-2
3.032229558E2,4.372255504E-3,4.466130724E-3,-2.598736525E-2
3.032728058E2,-7.148805857E-3,-3.157012230E-3,-3.093060136E-2
3.033226558E2,7.528637331E-3,2.011347167E-2,-3.976457477E-2
3.033725068E2,9.105430394E-3,1.502982929E-2,-2.659839928E-2
3.034223568E2,3.439624608E-4,1.615110599E-3,-5.624144375E-2
3.034722072E2,-6.220834460E-3,1.916671610E-3,-7.901927233E-3
3.035220572E2,1.314309726E-2,1.448421098E-2,-2.467174172E-2
3.035719082E2,-4.147594515E-3,-1.483880807E-2,-4.278466165E-2
3.036217582E2,-2.326921396E-2,8.732871395E-3,-5.057607651E-2
3.036716082E2,-5.901119672E-4,-4.691924611E-3,-3.873195648E-3
3.037214582E2,1.746641887E-2,1.308893742E-2,-4.744079947E-2
3.037713082E2,-7.083865218E-3,1.143961147E-2,-2.005127192E-2
3.038211592E2,1.696039718E-3,-4.025707478E-3,-4.430493772E-2
3.038710092E2,4.721023645E-3,1.037137999E-2,-2.258954823E-2
3.039208592E2,7.276311703E-3,-8.217137838E-3,-2.303686023E-2
3.039707092E2,-2.081901133E-2,1.656546801E-2,-1.181196034E-2
3.040205602E2,6.051210389E-3,1.020453335E-2,-1.016538441E-2
3.040704102E2,-1.970182769E-3,-9.025332676E-3,-5.507375479E-2
3.041202602E2,-2.546243146E-3,-3.890097756E-3,-1.480807364E-2
3.041701102E2,6.520559080E-3,1.432558242E-2,-3.157554924E-2
3.042199602E2,-2.522726376E-3,2.758698072E-4,-3.727015257E-2
3.042698112E2,1.434979811E-2,2.667196456E-2,-1.676338255E-2
3.043196612E2,-7.471425980E-3,-1.013059805E-2,-1.601844728E-2
3.043695112E2,-1.267024023E-2,9.275538689E-3,-5.328626096E-2
3.044193612E2,2.238780102E-2,1.717199329E-3,-1.092435300E-2
3.044692143E2,-7.429435663E-4,9.380578436E-4,-2.575113773E-2
3.045190653E2,-1.063400220E-2,-2.879845072E-4,-3.428456426E-2
3.045689153E2,2.014895696E-3,1.637456099E-2,-2.576283216E-2
3.046187653E2,5.203820933E-3,-1.382929085E-2,-2.875543714E-2
3.046686153E2,1.013194565E-2,1.381496061E-3,-3.445413351E-2
3.047184653E2,-5.397857130E-3,3.942311564E-3,-2.338126123E-2
3.047683163E2,7.168211304E-3,4.572600299E-3,-2.427705467E-2
3.048181663E2,-1.023006923E-3,2.136965459E-3,-2.487230122E-2
3.048680163E2,-3.109019380E-3,1.516647141E-2,-3.625098288E-2
3.049178663E2,3.084863070E-3,2.691911906E-4,-1.949520171E-2
3.049677163E2,3.452598117E-4,-9.809352932E-3,-4.030017972E-2
3.050175663E2,1.259296563E-2,2.144479131E-2,-2.712230980E-2
3.050674173E2,-2.998854183E-3,-1.491713335E-2,-2.353621244E-2
3.051172673E2,4.545881264E-3,2.795547408E-2,-2.726732075E-2
3.051671173E2,4.171440192E-3,-2.522799466E-3,-3.804841697E-2
3.052169673E2,2.622841671E-3,1.196225205E-2,-1.170963407E-2
3.052668173E2,1.319373049E-2,1.373037698E-2,-3.177201569E-2
3.053166683E2,5.195634831E-3,-2.798486548E-4,-3.866646767E-2
3.053665183E2,-6.784633957E-3,-7.574245613E-3,-7.231251597E-3
3.054163683E2,1.097387161E-2,-4.197437461E-3,-2.773334384E-2
3.054662151E2,-5.400634557E-4,1.275840528E-2,-3.297478795E-2
3.055160651E2,-8.940246552E-3,6.865033172E-3,-2.040327430E-2
3.055659151E2,1.331652202E-2,4.029572122E-3,-2.518278837E-2
3.056157661E2,2.627683897E-3,-1.304487317E-2,-3.684564471E-2
3.056656161E2,3.149273805E-3,9.340406237E-3,-2.427179217E-3
3.057154661E2,-5.503618643E-3,-3.301347094E-4,-3.296426296E-2
3.057653161E2,4.256553724E-3,-1.282825210E-2,-2.427880883E-2
3.058151661E2,1.498924596E-2,5.489201602E-3,-4.987850368E-2
3.058650161E2,-6.708291247E-3,2.311687572E-3,-3.551598787E-2
3.059148671E2,5.411470179E-3,8.764756992E-3,-3.416645050E-2
3.059647171E2,1.075193323E-2,-3.422060120E-3,-3.806478918E-2
3.060145671E2,-1.781376176E-2,-3.799561844E-3,-4.001425087E-2
3.060644171E2,5.277824756E-3,-1.552728117E-3,-4.300861001E-2
3.061142671E2,2.931558212E-2,3.158329681E-2,-4.376582444E-2
3.061641181E2,1.220001446E-2,-8.922476498E-3,-4.108019829E-2
3.062139681E2,-2.473682854E-3,5.114559531E-3,-3.958097219E-2
3.062638181E2,-7.975127064E-3,-1.287430806E-2,-4.107084274E-2
3.063136691E2,1.054817604E-2,5.957353441E-4,-5.933637500E-2
3.063635191E2,1.868611151E-2,2.010989939E-3,-3.464592218E-2
3.064133691E2,-1.776740430E-2,5.467009591E-4,-6.113965631E-2
3.064632186E2,4.958566781E-3,-2.373782261E-3,-3.239942193E-2
3.065130696E2,1.995908691E-2,5.388720855E-3,-4.392837703E-2
3.065629196E2,-3.958309181E-3,8.277099207E-4,-3.808993220E-2
3.066127706E2,4.066610578E-3,9.823399954E-3,-5.784650445E-2
3.066626206E2,1.057947692E-2,-1.926204398E-2,-5.440424860E-2
3.067124706E2,-1.184589246E-2,1.766752198E-2,-4.946919858E-2
3.067623216E2,1.141612211E-2,2.851957507E-2,-4.273612976E-2
3.068121716E2,7.574300431E-3,-8.793120557E-3,-5.575846374E-2
3.068620226E2,1.814040184E-2,-1.762903542E-3,-2.058687687E-2
3.069118726E2,-4.812989384E-4,-7.592312596E-3,-5.186831117E-2
3.069617236E2,1.625270136E-3,2.295581234E-2,-4.018908262E-2
3.070115736E2,1.182701692E-2,-4.612827315E-3,-2.940798640E-2
3.070614246E2,3.907986581E-3,-8.513258197E-3,-4.436867237E-2
3.071112746E2,-9.090227634E-4,5.675650123E-3,-4.256831467E-2
3.071611256E2,3.825650476E-3,-5.778739275E-4,-3.927808642E-2
3.072109756E2,8.071204126E-3,1.335257376E-2,-5.484103560E-2
3.072608266E2,8.090901934E-3,-8.184704063E-3,-3.717835128E-2
3.073106766E2,8.192150127E-3,1.788297817E-3,-4.795769334E-2
3.073605276E2,3.369001206E-3,1.297555625E-2,-4.960719287E-2
3.074103786E2,-5.807198770E-4,3.793394859E-3,-4.272209644E-2
3.074602289E2,1.113660693E-2,3.132389970E-3,-3.657784224E-2
3.075100799E2,1.428085579E-2,-9.916667612E-3,-5.992518961E-2
3.075599299E2,-1.098381188E-2,1.271828790E-2,-3.972072065E-2
3.076097809E2,-1.442763917E-3,9.158658329E-3,-2.803506017E-2
3.076596319E2,8.853616398E-3,-3.968834169E-3,-4.988727450E-2
3.077094819E2,-3.392536249E-3,-5.358520900E-3,-3.985169828E-2
3.077593329E2,9.773785416E-3,8.411073536E-3,-3.341157496E-2
3.078091839E2,8.867832441E-3,9.297502292E-3,-5.376690209E-2
3.078590349E2,2.769771237E-3,1.116461875E-3,-3.311102808E-2
3.079088849E2,-1.067807559E-2,-4.539769096E-3,-3.416294217E-2
3.079587359E2,-2.027229667E-3,1.197097720E-2,-4.942651391E-2
3.080085869E2,1.463424688E-2,1.615023804E-3,-6.035612941E-2
3.080584379E2,1.672067961E-2,-7.093293853E-3,-7.770832658E-2
3.081082879E2,-4.253703207E-3,1.412114457E-2,1.623187065E-3
3.081581389E2,-2.049306560E-2,-5.314552579E-3,-6.498537004E-2
3.082079899E2,2.989222722E-2,7.318119295E-3,-8.851515055E-3
3.082578409E2,5.532671995E-3,-4.235448930E-3,-5.046614885E-2
3.083076909E2,-3.565540742E-3,-8.643820127E-3,-2.381570935E-2
3.083575419E2,1.897721149E-2,1.604586524E-2,-3.249940932E-2
3.084073929E2,3.133449778E-3,-1.198238840E-2,-5.480770648E-2
3.084572437E2,-1.020284314E-2,1.517854043E-2,-1.379942894E-2
3.085070947E2,9.492315073E-3,9.928992447E-3,-3.220821798E-2
3.085569447E2,-8.540041186E-4,7.290769857E-3,-3.729938865E-2
3.086067957E2,-1.426848527E-3,8.374354849E-4,-3.085517228E-2
3.086566467E2,1.975737624E-3,4.263670882E-4,-1.843568623E-2
3.087064977E2,8.725598920E-3,8.643445540E-3,-5.016209364E-2
3.087563487E2,2.990393993E-3,1.182345377E-2,-2.247728169E-2
3.088061987E2,-1.609042285E-2,-1.015275808E-2,-1.528929949E-2
3.088560497E2,1.336339111E-2,4.965720484E-3,-2.965473890E-2
3.089059007E2,3.378594294E-5,-2.355454895E-3,-3.727950811E-2
3.089557517E2,-4.218236189E-3,-7.580700391E-3,-2.470156252E-2
3.090056017E2,7.475774847E-3,1.377727347E-2,-2.484657347E-2
3.090554527E2,-1.169675192E-2,4.802025855E-4,-3.832499027E-2
3.091053037E2,1.062420812E-2,6.577966860E-3,-2.499801636E-2
3.091551537E2,-4.379381798E-3,-1.810412169E-3,7.554602623E-4
3.092050047E2,6.715600267E-3,4.003981417E-3,-4.400380611E-2
3.092548557E2,3.838057537E-3,-6.605010233E-3,-2.139379263E-2
3.093047057E2,-5.281862989E-3,1.417045305E-3,-1.749779284E-2
3.093545567E2,-4.759322908E-3,5.773019968E-3,-3.007573843E-2
3.094044077E2,1.822814662E-3,-6.046057530E-3,-1.614825547E-2
3.094542577E2,1.144413393E-2,1.267117213E-2,-3.096743882E-2
3.095041093E2,-5.278336387E-3,-4.658330530E-3,-2.677673936E-2
3.095539603E2,5.229238048E-4,1.260632286E-2,-1.375206649E-2
3.096038103E2,-1.492602294E-2,1.730877246E-2,-3.545634627E-2
3.096536613E2,7.023766804E-3,-2.566489130E-3,-3.410563946E-2
3.097035123E2,-8.276002854E-4,-4.012688287E-3,-9.265497923E-3
3.097533623E2,9.620953817E-3,1.116574251E-2,-2.542369366E-2
3.098032133E2,1.629235279E-3,1.690293001E-3,-2.722639024E-2
3.098530633E2,-4.074047506E-3,1.798260011E-2,-3.844544291E-2
3.099029143E2,7.553506270E-3,3.080221843E-3,-1.807900608E-2
3.099527653E2,-1.509312540E-3,2.752974196E-3,-2.975355685E-2
3.100026153E2,-4.598104209E-4,2.284232154E-2,-3.992595792E-2
3.100524663E2,7.337506469E-3,2.083710115E-4,-1.882218719E-2
3.101023163E2,-3.868517876E-3,8.964348044E-3,-2.614582479E-2
3.101521673E2,-9.799750708E-4,4.104676866E-3,-1.237504721E-2
3.102020173E2,1.346186187E-2,5.761234174E-3,-3.318236411E-2
3.102518683E2,-8.508904763E-3,3.501020372E-4,-1.687097132E-2
3.103017183E2,-1.938662622E-3,1.095775979E-2,-2.644812584E-2
3.103515693E2,2.864550948E-3,1.291275350E-3,-2.419811726E-2
3.104014193E2,2.966986857E-3,-2.377697155E-3,-3.931726277E-2
3.104512703E2,-1.751968335E-2,2.210094941E-2,6.437784433E-4
3.105011196E2,1.562739646E-2,-1.583014866E-3,-7.404446125E-2
3.105509706E2,4.212304920E-2,4.207004054E-2,-1.222360432E-2
3.106008206E2,-5.006495677E-3,-1.698193138E-2,-2.134643018E-2
3.106506716E2,-7.570351733E-2,-3.567719744E-3,-2.403205633E-2
3.107005216E2,-4.028488560E-2,-3.120314099E-2,1.578689754E-2
3.107503726E2,-2.557062322E-2,1.707801757E-2,-9.228660464E-3
3.108002226E2,3.375528160E-2,-5.314908894E-3,-6.087711632E-2
3.108500736E2,3.956715815E-2,3.567676803E-2,-3.004182458E-2
3.108999236E2,4.814681422E-2,6.773871426E-3,7.974432707E-3
3.109497746E2,3.875229383E-2,2.485691573E-2,-2.916006446E-2
3.109996246E2,1.916085061E-2,7.206693292E-4,-1.269956768E-2
3.110494746E2,-5.378384074E-2,-5.005600322E-3,-5.460714698E-2
3.110993256E2,-7.626740819E-2,-8.230157029E-3,4.073170424E-3
3.111491756E2,-8.819611184E-3,1.568956881E-2,-6.373582006E-2
3.111990266E2,2.811498430E-2,1.081514255E-2,-5.654842257E-3
3.112488766E2,4.372153178E-2,1.286726399E-2,-4.322788060E-2
3.112987276E2,8.030986246E-3,1.186824436E-2,-3.724559426E-2
3.113485776E2,4.761570431E-3,-5.807427177E-4,-4.727590799E-2
3.113984276E2,-1.158656845E-2,-1.437209062E-3,-2.317953229E-2
3.114482786E2,-1.569999330E-2,1.609111721E-2,-2.557045877E-2
3.114981297E2,1.373355640E-2,2.427270580E-3,-2.826368630E-2
3.115479807E2,3.310876228E-3,1.015671409E-2,-4.488790512E-2
3.115978307E2,-8.397204671E-3,3.492267821E-3,-2.722463608E-2
3.116476807E2,1.210830454E-3,1.945787089E-2,-2.677089214E-2
3.116975317E2,1.041032793E-2,6.272216868E-3,-3.155859232E-2
3.117473817E2,1.080592861E-2,1.895585088E-3,-4.323840559E-2
3.117972317E2,-7.974396162E-3,-7.175328461E-3,-8.516469598E-3
3.118470827E2,-4.761533886E-3,1.693600332E-2,-3.037862420E-2
3.118969327E2,1.030526077E-2,1.815195009E-3,-4.475108027E-2
3.119467837E2,-9.207171947E-4,1.586795457E-2,-2.530674934E-2
3.119966337E2,4.459415562E-4,-2.379364525E-3,-2.126339972E-2
3.120464837E2,6.881935280E-3,6.966719907E-3,-3.773208261E-2
3.120963347E2,1.136534270E-3,1.412283478E-2,-8.243404627E-3
3.121461847E2,3.622587640E-3,5.427148025E-3,-3.862670660E-2
3.121960347E2,8.191894311E-3,1.877098750E-2,-4.461951792E-2
3.122458857E2,6.950183250E-3,-5.643997500E-3,-2.187151015E-2
3.122957357E2,-5.498721600E-3,9.830576498E-3,-2.171480477E-2
3.123455857E2,6.493643615E-3,9.592960272E-3,-3.623461068E-2
3.123954367E2,5.295841489E-3,2.640273683E-3,-1.947122812E-2
3.124452867E2,-5.985337850E-3,1.011957513E-2,-2.681416154E-2
3.124951361E2,9.350593183E-3,1.614050791E-3,-2.262755513E-2
3.125449871E2,5.501827933E-3,1.145651358E-2,-3.834370136E-2
3.125948371E2,4.242100138E-3,-3.427747451E-3,-2.846249163E-2
3.126446871E2,-5.255952515E-3,1.061939330E-2,-3.833902359E-2
3.126945381E2,1.236251224E-2,4.124680739E-3,-2.277198136E-2
3.127443881E2,1.668311125E-2,1.719642369E-2,-5.675892234E-2
3.127942381E2,-2.811962552E-3,6.506854668E-5,-1.094891131E-2
3.128440891E2,5.238008872E-3,2.165653361E-3,-2.262404680E-2
3.128939391E2,2.898170611E-2,-1.192232197E-2,-4.477329969E-2
3.129437891E2,-1.960366756E-2,9.955268372E-3,-4.747354388E-2
3.129936401E2,-1.971198723E-2,4.817520976E-3,-4.794716835E-3
3.130434901E2,6.740123855E-2,3.290952754E-2,-7.395265996E-2
3.130933401E2,2.779989246E-2,-4.440809540E-3,-8.023724735E-2
3.131431901E2,-3.248384111E-2,-3.866282229E-2,3.366768301E-2
3.131930411E2,-3.926862124E-2,3.246787090E-2,-1.739365393E-1
3.132428911E2,3.156546280E-2,-3.764279380E-2,6.167175293E-2
3.132927411E2,3.514399532E-2,4.084695377E-2,-2.544649780E-2
3.133425921E2,-7.418764494E-3,4.834966692E-3,-9.340342283E-2
3.133924421E2,-5.165430307E-3,-5.612925030E-3,-1.722005010E-2
3.134422921E2,-1.093151584E-2,1.770150435E-2,6.738916039E-3
3.134921435E2,-1.287074491E-2,2.757583447E-3,-2.125287473E-2
3.135419935E2,2.766206263E-2,3.011211907E-2,-1.266237938E-1
3.135918435E2,-1.846439241E-2,-2.424429199E-3,5.824177623E-2
3.136416935E2,2.080686009E-2,3.635933910E-2,-9.472372413E-2
3.136915445E2,-7.282378189E-3,-2.856042336E-2,-3.271517158E-3
3.137413945E2,1.171999460E-2,1.558536960E-2,-2.422442973E-2
3.137912445E2,5.884674378E-3,-2.114407998E-4,-2.960562229E-2
3.138410955E2,-5.857009739E-3,-3.751788265E-3,-4.202452362E-2
3.138909455E2,1.474512471E-2,1.005203979E-2,-3.289877415E-2
3.139407955E2,-3.227467524E-2,1.947959695E-2,3.566801548E-5
3.139906465E2,1.484586127E-2,7.861700216E-3,-8.288603604E-2
3.140404965E2,2.769497149E-3,-9.656923329E-3,1.365441799E-2
3.140903465E2,-8.704311401E-3,2.013535762E-2,-4.471599698E-2
3.141401965E2,-8.395834230E-3,-2.899201183E-2,-4.112814546E-2
3.141900475E2,6.336846873E-3,1.099883648E-2,2.438288927E-3
3.142398975E2,-2.557659835E-2,3.689659772E-2,-2.946178079E-2
3.142897475E2,-6.484379433E-4,-3.851878893E-2,-3.118320107E-3
3.143395985E2,-4.531592131E-6,4.190222545E-2,-5.221563578E-2
3.143894485E2,2.224792466E-3,-1.504692326E-2,4.209995270E-3
